Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Halflife_8,Halflife_21,Halflife_60,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
B1AXH1,NHSL2,0.1079065808542791,0.1294080316237494,0.1067927305168858,6.423585800536075,5.356291814833046,6.490583930245571,-0.2621443074628095,2.2425349781724564,0.024926817283666,0.2184063990568837,-0.2771137152819624,2.076099209636721,0.037884776265127,0.2343493340809622
B1AXV0,FRRS1L,0.085468055676424,,0.0394484601027439,8.110014613929575,,17.57095660400017,,,,,,,,
B1AZP2,DLGAP4,0.0975546909274727,0.0943926597787167,0.0829048818078462,7.105216304516484,7.343231795617151,8.360752291602024,0.047536570452331,-0.681478023119991,0.4955690681130313,0.8134907850911581,-0.1872176196739562,2.9456575004425485,0.003222690290575,0.056407751244966
B2RRE7,OTUD4,,0.1378671052145155,0.112159218349371,,5.027647309207202,6.180028630378132,,,,,-0.2977300738875612,0.7143665389063604,0.4750005572247299,0.7838569812001824
B2RUJ5,APBA1,0.0979619966505562,0.1184588291750214,0.1074035166209965,7.075674284513573,5.851376257786821,6.453673048769059,-0.2740916478226614,0.8937849333573822,0.3714369719843011,0.7343925087453207,-0.1413445009673316,0.5092034268628793,0.6106096413104659,0.8552418028529737
B2RUR8,OTUD7B,0.0640942859678788,,,10.814492588423862,,,,,,,,,,
B2RXS4,PLXNB2,0.0786291786699408,0.0789394339349511,0.0715563573419748,8.815393881570943,8.780746782794548,9.68673093918584,-0.0056813892475035,0.6853258874002257,0.4931382996086363,0.8133328594105464,-0.1416662266562701,1.4818808406995023,0.1383720038260912,0.4548721469059195
B2RY56,RBM25,0.1330172121954881,0.1517316476752065,0.1273118128378842,5.210958560319733,4.5682439437004,5.444484412790368,-0.189909089405457,2.7630973841267354,0.005725568082573,0.1009345654796104,-0.2531557411315162,2.5114121214594087,0.0120249221353735,0.1217696138076329
B5TVM2,ILDR2,0.0642988310755773,0.0694125912913972,0.0706729898826913,10.78008991711241,9.985899786539898,9.807808919793636,-0.110404878018535,-0.0723644992037957,0.9423118362291588,0.9847944784730718,0.0259615565202044,-0.1902108113174752,0.8491439395739874,0.9509692509720544
B9EJ86,OSBPL8,0.148545621878961,0.1852154713124044,0.1462411442336189,4.666224233284643,3.7423827267151375,4.739754904082593,-0.3182985291053564,1.2214437508189928,0.2219180506292062,0.6038139935789123,-0.3408553503833735,1.157731542301157,0.2469736077090095,0.6017884634804487
B9EJA2,CTTNBP2,0.0778060400605535,0.0804800540312059,0.0750349389491069,8.908655163795697,8.612657992142738,9.237659019487946,-0.0487491181529427,1.0450290170511862,0.2960095586655685,0.6794575259582332,-0.101068751287575,1.2440749442213486,0.213471981624941,0.5613994501838002
B9EKI3,TMF1,,0.1457641468917095,,,4.755265237307602,,,,,,,,,
