,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
3092,Q05920,PC,21,0.03978611140015543,7.152277771618543e-26,17.42183782648428
3093,Q05920,PC,60,0.040791511852118725,1.4197826252000239e-09,16.992436639093164
3094,Q05A62,DNAL1,8,0.10845952479109268,2.5166984394130085e-65,6.390837336739563
3095,Q05A62,DNAL1,21,0.12558462590347272,2.401193761633283e-07,5.519363342235175
3096,Q05A62,DNAL1,60,0.08886491039136826,8.487179650922292e-07,7.80000989712665
3097,Q05CL8,LARP7,8,0.08620891047503489,1.418026306359946e-18,8.040319460488632
3098,Q05CL8,LARP7,21,0.12103828377132643,7.53432006199781e-12,5.726677204623002
3099,Q05CL8,LARP7,60,0.09027833385041305,5.908024787496102e-09,7.677890707514137
3100,Q05D44,EIF5B,8,0.1643216302560972,6.87535026671518e-25,4.218234565222286
3101,Q05D44,EIF5B,21,0.1841803398485767,5.360385691140776e-29,3.7634156888287538
3102,Q05D44,EIF5B,60,0.13447107238002567,1.062563030246265e-32,5.154619267116853
3103,Q06138,CAB39,8,0.10284331891317433,6.331104002761502e-29,6.739836752498586
3104,Q06138,CAB39,21,0.11832626487090976,1.3605899357379523e-64,5.8579317222270735
3105,Q06138,CAB39,60,0.10224430102626435,1.0801003131383318e-12,6.779323381377421
3106,Q06185,ATP5ME,8,0.018344842739580387,2.2626493371234782e-06,37.784307578959385
3107,Q06335,APLP2,8,0.5483903244783908,2.6665299163998557e-19,1.2639668309597585
3108,Q06335,APLP2,21,0.33757817356506614,2.678791986395381e-41,2.0532938289221043
3109,Q06335,APLP2,60,0.3643838609811323,6.218253808852427e-43,1.9022444591634542
3110,Q06770,SERPINA6,8,0.04519115727803245,3.814851764425329e-13,15.338115293119218
3111,Q06770,SERPINA6,21,0.04915303199793091,4.5696075874422517e-14,14.101819407379045
3112,Q06770,SERPINA6,60,0.03920702934844177,6.5355605103869655e-12,17.679155806470032
3113,Q06890,CLU,8,0.15450860987606208,1.5402481794480526e-29,4.486139517506165
3114,Q06890,CLU,21,0.17704387122129012,6.06730088253087e-66,3.9151153653524045
3115,Q06890,CLU,60,0.1742940972619306,2.1285797258314982e-50,3.976882702563805
3116,Q07076,ANXA7,8,0.06278753639595418,2.1830513874084779e-13,11.039566454539367
3118,Q07076,ANXA7,60,0.0682757146751515,7.504834017146046e-08,10.15217759137147
3119,Q07079,IGFBP5,8,0.10261684599079346,1.0516749213822867e-17,6.75471141085483
3120,Q07079,IGFBP5,21,0.11432660324244745,2.878322629859304e-23,6.062868666621873
3121,Q07079,IGFBP5,60,0.10423411424754853,3.3892102866980785e-21,6.649907139938567
3122,Q07113,IGF2R,8,0.21190800196452353,3.913082788139049e-12,3.2709816247334924
3123,Q07113,IGF2R,21,0.2845776616672048,1.0497446313411415e-28,2.435704814282072
3124,Q07113,IGF2R,60,0.26136036658357337,3.107078638234529e-15,2.6520745651705475
3125,Q07235,SERPINE2,8,0.03299842509879316,1.1042287003552253e-09,21.005462487520216
3126,Q07409,CNTN3,8,0.08298858490177884,0.060038184430956376,8.352319555518628
3127,Q07409,CNTN3,60,0.09669550891832909,0.0013836463756307868,7.168349267858871
3129,Q07797,LGALS3BP,8,0.43794942752607424,0.03317676261969065,1.582710552849569
3131,Q08091,CNN1,8,0.06733251326094153,0.10865548980978078,10.294390436217808
3132,Q08091,CNN1,60,0.03391443211258792,9.289454531723e-06,20.4381184464142
3133,Q08093,CNN2,8,0.09736268982584516,2.8702397116090672e-08,7.119227928067654
3134,Q08093,CNN2,21,0.10478034401172606,9.327699521766382e-27,6.615240550101406
3135,Q08093,CNN2,60,0.14535970038512452,4.501763436570059e-11,4.768496211284699
3136,Q08288,LYAR,8,0.1580186270523802,1.474772796738431e-11,4.386490336548615
3137,Q08288,LYAR,21,0.15551763218575304,2.4131917442225034e-24,4.457032754537041
3138,Q08288,LYAR,60,0.16089936312070927,1.3871946561651802e-08,4.30795478065339
3139,Q08331,CALB2,8,0.056997049603742286,0.0,12.161106327062146
3140,Q08331,CALB2,21,0.06106289362845859,0.0,11.351364787549167
3141,Q08331,CALB2,60,0.05607381007371611,2.0739501653887185e-244,12.361335526312832
3142,Q08481,PECAM1,8,0.3225003966188658,3.621630864622966e-10,2.149290939877862
3143,Q08509,EPS8,8,0.14896203587347587,0.026729026384216915,4.653180097167072
3144,Q08509,EPS8,21,0.18598141563339304,3.728390248067303e-15,3.7269701287051094
3145,Q08890,IDS,8,0.3543282135298224,0.0007704563415270875,1.9562291516523729
3146,Q08890,IDS,21,0.3300023350037008,1.5330940380132284e-12,2.100431139531701
3147,Q08890,IDS,60,0.26571876925254845,2.400120581903513e-06,2.6085744056008098
3148,Q08943,SSRP1,8,0.1219792018156975,5.39842186384497e-79,5.682503002497465
3149,Q08943,SSRP1,21,0.1364667306583076,7.929856729340228e-38,5.079239293095419
3150,Q08943,SSRP1,60,0.09763699675186042,2.958064190414643e-18,7.099226764640707
3151,Q09200,B4GALNT1,8,0.1784166715142512,0.0001234774365902639,3.884991097956782
3152,Q09200,B4GALNT1,21,0.16871985928832336,1.9091678431334986e-21,4.108272633012539
3153,Q09200,B4GALNT1,60,0.10601503067114472,6.13113149312651e-11,6.5381972364849466
3154,Q0KL01,UBXN2B,8,0.10565208166166673,6.8897427326927425e-34,6.560658054799471
3155,Q0KL01,UBXN2B,21,0.11213203154012494,4.0055990775670884e-57,6.18152700026586
3156,Q0KL01,UBXN2B,60,0.12681438495626482,5.255085982277605e-25,5.465840336638425
3157,Q0KL02,TRIO,8,0.05861992453675028,2.4306268793954516e-07,11.824429765776893
3158,Q0KL02,TRIO,21,0.05235159843131379,4.123026613965704e-09,13.240229550380711
3159,Q0P678,ZC3H18,8,0.2407532186055504,7.683751565027577e-53,2.8790775241746456
3160,Q0P678,ZC3H18,21,0.23564590847580336,1.873652953398062e-34,2.9414776816764427
3161,Q0P678,ZC3H18,60,0.1628503573585401,1.3711257481437636e-19,4.256344240214808
3162,Q0PHV7,DACT3,8,0.23016411133026612,8.06128915888469e-06,3.0115345809292458
3163,Q0PHV7,DACT3,21,0.24274139563600836,1.0390492074312467e-31,2.855496396664548
