Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Halflife_8,Halflife_21,Halflife_60,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
P48024,EIF1,,0.7028482487308423,0.3284950775242901,,0.9861974925762216,2.110068698087848,,,,,-1.097341480037113,,,
P48036,ANXA5,0.0602789426488878,0.0585083854966925,0.055409964485809,11.49899368005478,11.846971586647667,12.509431958532776,0.043010702473177,-0.4448279978857818,0.656444059492973,0.8812037819557443,-0.078497966046455,0.7125851824150562,0.4761024835228766,0.8189341931665335
P48193,EPB41,0.0472145827495546,0.085061954685705,0.0970689851008279,14.680785896947986,8.148733274717834,7.14076880313476,-0.8492814869916313,1.5840393663419643,0.1131847609750566,0.3794539468660172,0.190496400183299,-0.3698182681956046,0.7115179027073231,0.926253608302166
P48428,TBCA,0.1377913137638286,0.1001205334309417,0.1272008582089444,5.03041274247508,6.9231271229497,5.449233521847456,0.4607470620797858,-1.886712039215396,0.0591990674900037,0.2632523344616176,0.345370521669349,-1.4324774324317209,0.15200723217844,0.5382058264603667
P48678,LMNA,0.0390147298374577,0.0316657425903126,0.0296064117103068,17.766294511014642,21.889497098735205,23.41206314842404,0.3010959976013764,-3.6296826777354,0.0002837698485599,0.0062229058554801,-0.0970132654741923,0.9344250090773684,0.350084702174994,0.7506132526560049
P48722,HSPA4L,0.1147472706472338,0.1132003364359796,0.0712943095659362,6.040641983467124,6.12319011041062,9.722335271637508,0.019581592503298,-0.3525684599367766,0.7244119863211187,0.9104700645685192,-0.6670194098453844,1.52173825053226,0.1280746792462223,0.5004164120250877
P48758,CBR1,0.0555386432653024,0.0431443273504483,0.040555359679733,12.480448563513733,16.06577789311024,17.091382890788058,0.3643210492662539,-2.3430614424154217,0.0191262330642068,0.1320418460432647,-0.0892782957416447,0.4462436983434104,0.6554212206752565,0.9062679553496584
P48771,COX7A2,,0.0652911316210735,0.0617742508870548,,10.616253131937183,11.220648904788224,,,,,-0.0798814357194235,0.6482314952051602,0.5168352341861112,0.8440352320406952
P48787,TNNI3,0.1191752771847872,0.1071742216963798,0.1168341282606623,5.816199441140679,6.467480421958206,5.932745772823347,0.1531270406334671,-2.670414531401359,0.0075757655498179,0.0706061349243035,0.1245038192140191,-1.7274068483086091,0.0840946215802394,0.4194316884389034
P48962,SLC25A4,0.0267061808052131,,0.024552929435496,25.95456031753673,,28.23073240123702,,,,,,,,
P49138,MAPKAPK2,0.2561898479860935,0.1990569256459726,0.1294455221861035,2.7055997183681164,3.4821555608304915,5.354740502830286,0.3640322402907869,,,,-0.6208360069534514,,,
P49312,HNRNPA1,0.107395806631467,0.1035509112676911,0.12617283680515,6.454136360635638,6.693781561883887,5.493632370574179,0.0525974134570133,-0.2944231682978254,0.7684345653186928,0.9277660237795132,0.2850611026766714,-2.887055514422049,0.0038886561234294,0.072007184078676
P49442,INPP1,,0.0848874875584599,0.0599247812897213,,8.165481162139374,11.56695386519229,,,,,-0.5023991773482085,1.747424632719427,0.0805637077213369,0.4133380036276237
P49443,PPM1A,0.135590024193914,0.1287942740831318,0.1057099812915672,5.112080956403111,5.381816742198841,6.55706464130497,0.0741825827831568,-0.3545418758726296,0.7229328270064832,0.9101600583225222,-0.2849568512194997,1.165567620105986,0.2437893057629365,0.655512078454438
P49586,PCYT1A,0.3635739933549203,0.2467664472784331,0.0855097017136543,1.906481742997762,2.8089198843870737,8.106064770066467,0.5591027612295318,-1.1569466460542135,0.2472941593232159,0.56908186787466,-1.528986226319909,4.272861191914481,1.929805988044513e-05,0.0010720404988757
P49615,CDK5,0.1815948991319822,,,3.8169969744368735,,,,,,,,,,
P49710,HCLS1,0.2170414027523564,0.2416941065620923,0.2442517413811515,3.193617308817452,2.8678695993850085,2.8378392581377687,-0.1552120180505309,0.0836753238358408,0.9333145770515312,0.9801117586614392,0.0151865528132133,-0.067212196399771,0.946412775758899,0.9956508621728882
P49813,TMOD1,0.0601842392031352,0.0655526561977634,0.0656852977767319,11.517088023999422,10.573899224904242,10.552546825866449,-0.1232685102236597,1.1473992110947668,0.2512166671082193,0.571755637960587,0.0029162510928753,0.0685199608459869,0.9453717309592256,0.9956508621728882
P49817,CAV1,0.0536982222465592,0.0461908986831518,0.0421089030013359,12.908196054932894,15.006141909353486,16.46082256139409,0.2172657112824459,-2.0143791002143727,0.0439697469172046,0.221512454739647,-0.1334833236414928,0.7536940873388833,0.4510329330628178,0.8116244732665618
P49935,CTSH,0.1724523046441023,,0.1141036915843846,4.0193558560462535,,6.074713017039704,,,,,,,,
P50136,BCKDHA,0.1061638742656667,0.111543724361913,0.1060479204696965,6.529030570468814,6.214129791031281,6.536169474044649,-0.0713164219847902,1.2292905636411002,0.2189628839992132,0.5345430852252178,-0.0728930165682851,1.2537399111189569,0.2099365562224469,0.6324373192632872
P50171,HSD17B8,0.0303608757901117,,,22.83027621968982,,,,,,,,,,
P50247,AHCY,0.021749176059736,0.0280530571449959,0.0315841621373191,31.870043198701183,24.708436480819977,21.9460366732647,-0.3671972530343029,1.2445113075280276,0.2133114403412545,0.529265030940736,0.1710433006637319,-0.7562848974263473,0.449478401021654,0.8116244732665618
P50396,GDI1,0.0485016690238518,0.0546115844159295,,14.291202643337364,12.692310394820955,,-0.1711726198266619,,,,,,,
P50462,CSRP3,0.0796844873713023,0.0646587894490209,0.0631448146959204,8.698646416963406,10.720076674284863,10.977103724159427,0.3014523965909428,,,,-0.0341822292328811,,,
P50518,ATP6V1E1,0.2386067936026389,,0.0945222977147465,2.90497671962463,,7.333160506230544,,,,,,,,
P50543,S100A11,0.0315154887490368,,0.1070607631787574,21.99385787983783,,6.474334387123784,,,,,,,,
P50544,ACADVL,0.0404879740871619,0.0361669725528241,0.0410461995957749,17.119828694509323,19.16519773800698,16.887000194563523,0.1628206174757779,-1.162489027694332,0.245036879059194,0.5674908119465718,0.1825758126410195,-1.839913928006322,0.065780874860422,0.3654241013797927
P50580,PA2G4,0.0971108155288958,,0.0942828024652501,7.1376929210701086,,7.351788050799813,,,,,,,,
P50752,TNNT2,0.0988693772643716,0.1020663314511255,0.1017397421761493,7.010736789678619,6.791144255947501,6.812944142907792,-0.0459113934280887,0.1732338333317797,0.8624676305071103,0.9573946409402664,-0.0046237005828865,-0.227260480884603,0.8202212008210874,0.9617004035828034
P51125,CAST,0.1630951784302467,0.1524405111517287,0.1528149573839254,4.249955070599426,4.547001156864625,4.535859528583407,0.0974677815975488,-1.02295352810741,0.3063298188407422,0.6323656975652509,0.0035394091107682,0.4437778558062872,0.6572031999478967,0.9062679553496584
P51150,RAB7A,0.1907393569137184,0.2096660087279302,0.1491126702862548,3.634001874471521,3.3059587711205816,4.648479429878731,-0.1364904309597156,0.4401611242737817,0.6598204140183286,0.8829183429505847,-0.4916901387719154,1.576143653670563,0.1149927005807237,0.4787427264464797
P51163,UROS,0.1263053739344419,0.1095052568691829,0.1519238357847057,5.487867688984629,6.329807356992843,4.56246498108577,0.2059158940245467,,,,0.4723481073577125,,,
P51174,ACADL,0.0269569561878363,0.0209910092574649,0.023522539763988,25.713110031046824,33.021145961023514,29.46736141227076,0.3608860718024366,-1.8718965070190992,0.0612209229410305,0.2678774656386876,0.1642723047924579,-0.7337078121381243,0.4631268362375994,0.8162990516179133
P51410,RPL9,0.0562023588791183,0.062147341125969,,12.333062070415703,11.15328778354292,,-0.1450619858862341,,,,,,,
P51660,HSD17B4,0.0958778504310796,0.106040820722329,0.0772464734147419,7.229481860966458,6.536607089971241,8.973188676697092,-0.1453502719358568,0.5755004497111619,0.564952886599084,0.8215926951613366,-0.457078766058126,2.010733099167925,0.0443536559197525,0.3041134070857972
P51667,MYL2,0.0538675670460224,0.048242858643211,0.0515951137807647,12.86761624054314,14.367871226003478,13.434357049879369,0.1591015096060289,-1.7900628775219585,0.0734438037621365,0.2944069897045647,0.0969190473255852,-0.8991386051880033,0.3685788372823217,0.7671582775992511
P51859,HDGF,0.0567430533484753,0.0475302540980706,0.0519983218695699,12.215542514131728,14.583283715036586,13.330183660515072,0.255597669893582,-1.782118259306962,0.07472994878906,0.2972198849151646,0.1296189498755909,-0.6626444445187837,0.5075582983292313,0.8335131688158935
P51885,LUM,0.0253262973225493,,0.0261928410627212,27.368674217640184,,26.463230120785227,,,,,,,,
P52196,TST,0.0325672894066367,0.0353496521974453,0.0330361325097103,21.28353919496569,19.6083168425074,20.98148687217571,-0.1182723721062472,0.4167646748504382,0.6768505431148055,0.8902914364876816,-0.0976512180305601,0.3424619738751585,0.7320032562579346,0.93585161698451
P52479,USP10,0.2398950627113518,,,2.889376599609132,,,,,,,,,,
P52480,PKM,0.0655714652289629,0.0659118465788992,0.069918662998731,10.570866125068408,10.516276155762364,9.913621783250145,-0.0074696564274699,0.1616400631595343,0.8715893063111327,0.9591928421815872,0.0851398081143351,-1.6527913029313377,0.0983733447163841,0.4472874432100843
P52503,NDUFS6,0.062564957991557,0.0505086463948153,0.0532130373844375,11.078840341481298,13.723337092460577,13.025890169589536,0.3088244654513127,-2.684221776132272,0.0072698863944794,0.0680958202980383,0.0752493756593468,-0.5867351070769846,0.5573816255684341,0.8650691703186391
P52760,RIDA,,0.0447930313093106,0.0676730204479126,,15.474442347371744,10.24259263103906,,,,,0.595306479768179,-0.6446341248913497,0.5191643151523283,0.84627625731878
P52795,EFNB1,0.3726158575731139,,0.462751224212719,1.860219221679092,,1.4978829753269698,,,,,,,,
P52825,CPT2,0.0248097183592388,0.0280054136576732,0.0267412180302027,27.938534832332103,24.750471070797037,25.92055379740266,-0.1748003801604659,1.3311739593836265,0.1831317777274129,0.4896695417211887,-0.0666405580153503,0.482570957851393,0.6294004042930803,0.8902965770367077
P53026,RPL10A,0.056304143401884,0.0626016758380119,0.0635383454712974,12.310766822477785,11.072342254120048,10.909115990013694,-0.152960184790163,1.3123881151058716,0.189389214874559,0.4986179329465792,0.0214262445673594,0.0526433490096835,0.9580160773207088,0.9956508621728882
P53395,DBT,0.0406813538130983,0.0209601138705002,0.0329046629840405,17.0384492056105,33.06981941236007,21.06531773007784,0.9567211360141818,,,,0.6506454909197108,,,
P53702,HCCS,0.0536257892556287,0.0622119004525512,0.0552869655144876,12.92563130876793,11.141713651532088,12.537262157719802,-0.2142636023346616,1.2894889243181828,0.1972281643727014,0.5093826873038171,-0.1702511884845975,0.6778584862310532,0.4978614237971598,0.8258892297519377
P53810,PITPNA,0.0775510610812339,,0.0947982037709173,8.937945798496308,,7.3118176609649295,,,,,,,,
P53986,SLC16A1,0.0737282462118354,0.0840234993210185,0.0806538230302532,9.401378931059876,8.249444335943691,8.594101984476868,-0.1885754311891282,0.9424321037466424,0.3459714572638185,0.6701203666883718,-0.0590499514538516,0.3032060835637742,0.7617328131009106,0.9476073837108624
P53994,RAB2A,0.1693274475918266,0.1839444691125495,,4.09353114582354,3.768241491054736,,-0.1194544478997385,0.1946655820062054,0.8456547579809744,0.9545392330800264,,,,
P53996,CNBP,0.3936707803681951,0.3737047756092046,0.3428321595364297,1.7607280375537493,1.8547988299854967,2.021826603131993,0.075090634388841,-0.3255080468765317,0.7447965934251923,0.9187225702605144,-0.124396551670983,0.8214203238745121,0.4114068908783003,0.801303630775057
P54071,IDH2,0.0295432606033761,0.0292390937692036,0.0193382060093088,23.46210832533268,23.70617865352615,35.8434065820938,0.014930463554283,-0.0941708639879172,0.9249734290663232,0.977329452945468,-0.5964446340745948,2.2023281248509927,0.0276421389039391,0.225754686680154
P54103,DNAJC2,0.183262347285479,0.1678693018413886,0.104834311446012,3.782267284180244,4.12908836193806,6.61183510435803,0.1265719734753395,-0.3478042713248106,0.7279871816570231,0.9110615180041016,-0.6792274527086914,1.3197460358187885,0.1869198242583959,0.5975756343089168
P54116,STOM,0.0750128426365781,0.0828771807882144,0.0779338183855348,9.240380129547969,8.363546804653305,8.89404875725426,-0.1438373135042589,,,,-0.0887254248205557,,,
P54227,STMN1,0.3432587122492406,0.3149702911906799,0.2677611169657666,2.0193141669093317,2.20067479361195,2.588677506333246,0.1240805815625982,-0.3710960359217572,0.7105660034487151,0.9049478702310032,-0.2342692819633041,1.0670648766031787,0.2859425409490077,0.6917104371642698
P54726,RAD23A,0.0981007970405252,,,7.065663088074681,,,,,,,,,,
P54728,RAD23B,0.1578507800466923,0.1088067328748631,0.1255929111561171,4.391154610416951,6.37044383418003,5.518999234744508,0.5367935578110461,-5.377888978946514,7.536426281423605e-08,4.682632862857867e-06,0.2069872042722442,-1.6004098240329463,0.1095076971551985,0.4729675606354551
P54729,NUB1,,0.5423480843209166,,,1.278048545940467,,,,,,,,,
P54775,PSMC4,0.1036900745643153,0.0956605001940033,0.0789988592091706,6.684797782935437,7.245907967805052,8.77414164582621,0.1162825628191617,,,,-0.2760915149139009,,,
P54797,TANGO2,0.067882060961376,0.065623985252507,0.0676835572027708,10.21105091305841,10.562406075962372,10.240998097711817,0.0488071577233099,-0.1726913459701482,0.8628940465070088,0.9573946409402664,0.0445821839181676,-0.1683277682344599,0.8663254296376133,0.9712083494440064
P54822,ADSL,0.0806052056030609,0.0666626207713022,,8.599285559462961,10.39783873691237,,0.2739949765238484,-0.7013281785395046,0.4830982322079148,0.7756202453363938,,,,
P54823,DDX6,0.3382978899092246,0.4410563935857535,0.4154357070075035,2.048925521663577,1.5715613482546158,1.66848243631457,-0.3826689524114494,1.6796321112237274,0.0930289159599551,0.3334728833641471,-0.0863379087196477,0.4153908520672306,0.6778558023326382,0.9074366829971448
P54869,HMGCS2,,0.1731403483303688,,,4.003383308651732,,,,,,,,,
P55096,ABCD3,0.1212092683725492,0.0938237066304076,0.0908142316436292,5.7185988321411685,7.387761637795929,7.632583219775228,0.3694756173047312,-0.9090073770210648,0.3633462318173744,0.6868938905756451,-0.0470340952647489,-0.0640423968828021,0.9489364682454646,0.9956508621728882
P55264,ADK,0.0738373184060139,0.0729876140753585,0.0628995985346369,9.38749125135467,9.496778177243634,11.019898325396309,0.0166984978505388,-0.3586124503777485,0.7198850314721905,0.9091231020759912,-0.214600851933355,2.001087334457638,0.0453829790170124,0.3071931899008698
P55284,CDH5,0.3104429569522846,0.3839449620645246,0.3207311567962105,2.2327682591506903,1.8053295369023672,2.161147010112162,-0.3065713160799959,,,,-0.2595350092396699,,,
P55292,DSC2,,0.0276836055651005,0.1508434783198509,,25.038182939355387,4.595141853532342,,,,,2.445948563620015,,,
P55302,LRPAP1,0.1705964223273952,0.1825967259194971,0.1511310964407283,4.06308157641027,3.796054814616658,4.5863968229184975,-0.098073505662228,0.6440320948034194,0.5195546221036819,0.7947920974280862,-0.2728603598999456,1.5852613639193442,0.1129069634534584,0.4761599950877526
P55772,ENTPD1,0.0351277718772371,,0.0243979915045451,19.732170403016816,,28.41000991539893,,,,,,,,
P55937,GOLGA3,,0.2454472918558816,0.2328364265266446,,2.824016412317712,2.9769705320598754,,,,,-0.0760964678024305,,,
P56212,ARPP19,0.2027926210862208,0.1634825708620831,0.1545973090211796,3.4180098706118183,4.239884269649129,4.483565625744396,0.3108683227729273,-1.969267196887946,0.0489224159929575,0.2374775609658145,-0.0806216285101108,0.3184062907620323,0.7501767670611112,0.9426948297468408
P56213,GFER,0.0380557850630412,0.0273922524042304,0.0302026767868641,18.21397665063838,25.30449742982417,22.94985922775598,0.4743478816366637,-2.986372166710074,0.0028230884074014,0.0350815786093089,0.1409085170918446,-0.6841237393799726,0.4938970325297037,0.8253818666030629
P56375,ACYP2,0.0650396389738372,0.0574049621878312,0.0627044941804858,10.657303630464028,12.074691004793983,11.054186619619657,0.1801437977951044,-0.9193867309210156,0.3578933272522352,0.6814230459633978,0.1273933966869642,-0.6385228875581446,0.5231333601227163,0.8499682690650433
P56376,ACYP1,0.0573246998329509,0.0548766780407189,0.0622700729592352,12.091597209925824,12.6309974529731,11.131305097614232,0.0629637448782655,-0.7941451381343466,0.4271109425502,0.735256069919184,0.1823458189406671,-1.7808042622878075,0.0749444328917697,0.3958540373398065
P56379,ATP5MJ,0.0389104988202395,,,17.8138857525877,,,,,,,,,,
P56382,ATP5F1E,0.0290541763665761,,0.021560353616553,23.85705833868826,,32.14915640473445,,,,,,,,
P56391,COX6B1,0.0400333678785602,,0.030996950537321,17.314236030867587,,22.36178619330246,,,,,,,,
P56392,COX7A1,0.0473442767747344,0.0398247293448557,0.0372064530767945,14.640569626989151,17.404943912054005,18.629757024387203,0.2495254786663769,-1.3260907998367772,0.1848096231729722,0.490471375196341,-0.0981116933422827,0.4237210428910661,0.6717692668572821,0.9074366829971448
P56393,COX7B,,0.0269854729425583,,,25.68593783905099,,,,,,,,,
P56394,COX17,0.1255137911672036,0.1133779858443779,0.1680385368723951,5.522478240152642,6.113595821955735,4.124929872998753,0.1467053478294747,-0.2138935183580381,0.8306300948727765,0.94812890192459,0.5676515842332177,-2.3137703926491,0.0206803202522935,0.1936976507351452
P56395,CYB5A,0.052014918132656,0.0552908368183563,0.070804050545367,13.325930433883975,12.536384335022806,9.789654337866132,-0.0881149522362774,0.5958669644740375,0.5512641039943666,0.8148741394492461,0.3567914892833695,-1.9798961769688617,0.0477151960903697,0.3172486442373844
P56399,USP5,0.097991583024631,0.0918235090233752,0.081894882336627,7.073537942393651,7.548689741136914,8.463864417202286,0.0937942689248016,-0.4453757915916075,0.6560482038701958,0.8812037819557443,-0.1650902657550148,1.1391340901844555,0.2546472307148173,0.6659686504570953
P56480,ATP5F1B,0.0311161087653607,0.0286987962946955,0.0234789218401286,22.276152387395395,24.15248268402328,29.522104348729695,0.1166714272985966,-0.7507284231043714,0.4528161136820423,0.7502659874696239,-0.2896240666948393,1.7882208744893238,0.0737403797580172,0.3907754993097558
P56501,UCP3,0.1099923741673297,0.0793562074959824,0.0525874626776591,6.301774880370078,8.734630880577765,13.180844734964111,0.4709885195643248,-1.0143921210017892,0.3103956824029669,0.6346632362583237,-0.5936241906021963,1.4848551127651537,0.137582208827101,0.5190747972376106
P56528,CD38,0.0424390062117004,,0.0270055373394741,16.332785388571224,,25.6668538695125,,,,,,,,
P56565,S100A1,,0.1287773097088884,0.1221387595835645,,5.382525711453834,5.675079580988455,,,,,-0.0763573173624905,0.5034076457972305,0.6146776971671842,0.8820563531399226
P56695,WFS1,,0.1874358597766258,0.132805605197963,,3.698049996334714,5.219261487696429,,,,,-0.4970809539325914,0.9200617337822012,0.3575404997616352,0.7570469958541308
P56812,PDCD5,0.1277141914583388,0.1518652390245365,0.1717899532834161,5.427330922625418,4.564225394910518,4.034852838084209,-0.2498728394108775,3.0334402792830923,0.0024178256203534,0.0304515334887757,0.1778539824204902,-1.6917346040668662,0.0906965874097523,0.4352019116871119
P56873,ZNRD2,0.2528781876422546,0.4381938791893282,,2.7410319056087853,1.581827618957819,,-0.7931267318020488,1.189001165470799,0.2344392083078662,0.5559728807708176,,,,
P56959,FUS,0.1843729913586635,0.1787713595386534,0.163839193211061,3.7594832922765535,3.877283152898298,4.230655479772893,0.044511707204955,-0.3726124055604494,0.709436938437464,0.9049478702310032,-0.1258351086377342,1.6846612240559105,0.0920539517701076,0.4352019116871119
P57716,NCSTN,0.16762839189298,0.1528695586788465,0.1532304918948315,4.135022550371272,4.534239429683525,4.523559064443132,0.1329653771734167,-0.2868566636183816,0.7742220739488166,0.9288637387948128,0.0034022653779088,-0.0701680682557026,0.9440598895006672,0.9956508621728882
P57759,ERP29,0.1527521037652908,0.0573197912278039,0.0433850381662182,4.537725919801349,12.092632679089768,15.976641023210275,1.4140869894882218,-5.079633132188582,3.78164436454731e-07,2.073230910445937e-05,-0.4018357566580992,1.3281496794476326,0.1841286642727858,0.593262556286916
P57776,EEF1D,0.1587978016967753,0.1541667982454576,0.1458435757278293,4.364967103785925,4.496085982510623,4.752675440798875,0.0426988445743278,-0.3740006053479012,0.708403865809415,0.9049478702310032,-0.0800702579467523,0.3453099643100892,0.729861356431601,0.9356266270301266
P57780,ACTN4,0.1103873593132637,0.0884486772851525,0.105748960321546,6.279226035228284,7.836716182032728,6.554647709559736,0.3196625022981964,-2.550969149928432,0.0107423834176106,0.0904774898740315,0.2577310061974227,-1.825807751376584,0.0678792253189952,0.3713587361933846
P57784,SNRPA1,0.1254212869089372,0.0861834967981322,0.0717387575899359,5.526551334648705,8.04269037938325,9.66210182398232,0.5412986873465145,-0.9405365433520352,0.3469424141454407,0.6708513070198148,-0.2646588752095247,0.3257276005542125,0.7446304598873394,0.9408624869635324
P58059,MRPS21,0.0860772599007256,,,8.052616699920087,,,,,,,,,,
P58064,MRPS6,0.0818897801677172,0.0736047742712809,0.0759765148773887,8.464391760978243,9.417149735494762,9.12317683534905,0.1538840672515942,-0.7245818509963359,0.4687085963219174,0.7630330336629293,0.0457541878584659,-0.1282982894316963,0.8979129187552541,0.9853799128846829
P58252,EEF2,0.1013019988546873,0.1045973471547784,0.1006911508963582,6.842384043716949,6.626814153653989,6.88389371250115,-0.0461836206040738,0.6578006308765271,0.5106662489646823,0.793908003574886,-0.0549093621232616,1.3244372179221713,0.1853578808874167,0.5948437173498574
P58281,OPA1,0.0351990142548778,0.029917989489316,0.0312004794386309,19.692232729610883,23.1682406602714,22.2159144036012,0.2345217985623344,-1.6961406593149766,0.0898592451695454,0.3270707976770331,0.0605549699422274,-0.7375838910202468,0.4607673474128256,0.814727671453333
P58389,PTPA,0.0461741164680104,,0.0481657183177468,15.011595967194292,,14.39088224507083,,,,,,,,
P58404,STRN4,,0.2377807291372325,,,2.915068782381868,,,,,,,,,
P58771,TPM1,0.0890765508935621,0.0737728920304153,0.0752093888358082,7.781477544951077,9.395689412232509,9.216232059446384,0.271954904033566,-4.308213915653911,1.6457817302794384e-05,0.0006135474290481,0.0278219803459555,-0.5346251799892879,0.5929090682658781,0.8775827076926043
P58774,TPM2,0.0814428928407274,0.0814106302425269,0.0801776241462379,8.510836935955702,8.514209735203126,8.645144925917199,0.0005716190863758,-0.1988463436543725,0.8423829427897984,0.952980587570204,-0.0220175199378751,0.6437063988005728,0.5197658397880194,0.84627625731878
P58871,TNKS1BP1,0.2282274366933245,0.1968989798539899,0.1493705393629814,3.0370896269204746,3.520318800401846,4.64045442639493,0.213016601170496,-1.0203111281494948,0.3075809273081733,0.6323656975652509,-0.3985600058816156,1.1429149760192616,0.2530738939929821,0.664009842382238
P59017,BCL2L13,0.0354575980665854,0.0275951177256798,0.0320674989921127,19.54862196977618,25.11847158799785,21.615255393956048,0.3616817695947437,-1.4963703298913047,0.1345571769026049,0.4159493867697724,0.2166987991813532,-0.8054328298231621,0.42056995323198,0.8032730523464916
P59041,DNAJC30,,0.1000909014661831,,,6.925176718426626,,,,,,,,,
P59325,EIF5,0.1444765609006267,0.1534863583117363,0.1942786756411472,4.797644519215147,4.516018154213668,3.5677985670453087,-0.0872749796092033,1.4004626746749518,0.1613748131223793,0.4616419210689534,0.3400171207012988,-1.0961568873585612,0.2730101229896231,0.6840113656862875
P59672,ANKS1A,,0.2479557539722574,0.227245844737271,,2.7954470483370923,3.05020838273775,,,,,-0.1258287898815656,0.435439689521336,0.6632433067611518,0.9062679553496584
P59708,SF3B6,,0.304445313969028,,,2.2767543094142053,,,,,,,,,
P59999,ARPC4,0.0729460370577954,0.0786534825201781,0.078006542153271,9.502191051321423,8.812669933364008,8.885757033019305,-0.1086810419731412,-0.0365666940739091,0.9708305000390868,0.9929363292986704,-0.0119155217373201,-0.6211790606426332,0.5344818150722284,0.8576197251806373
P60122,RUVBL1,0.1332983129845636,0.162378598750544,0.1883000794566047,5.1999696398274295,4.268710198840923,3.681077472512095,-0.2847029781852376,0.6795896049370257,0.4967643534946898,0.7833915016193755,0.2136721086574382,-0.1668344108339305,0.8675003421888104,0.9712083494440064
P60229,EIF3E,0.2107562648630738,0.1488564228436537,0.2038465811197127,3.2888568271518563,4.656481509621985,3.400337532042696,0.5016540446300952,,,,0.4535622881969411,,,
P60335,PCBP1,0.1552961723555151,0.2103412074698968,0.1971560858015497,4.463388698165355,3.2953465889899185,3.51572804735859,-0.4377092413748595,6.042724739779745,1.515330554109548e-09,1.3111304635378856e-07,-0.0933932687266984,0.8638971235300017,0.3876444071326039,0.7786722442526496
P60603,ROMO1,0.0819284506345581,0.0563667498004605,0.0767276189167987,8.460396543463613,12.297093286622008,9.033867991023868,0.5395201502781061,-2.210058723165334,0.0271010870593353,0.1645486198000037,0.4449016028264528,-1.58742175381513,0.112417155607412,0.4761247983642576
P60670,NPLOC4,,,0.2092255029406231,,,3.3129191748515288,,,,,,,,
P60766,CDC42,0.0990197428926668,0.0900703276972448,0.1183748924385481,7.0000906921288095,7.695621835526506,5.855525325353754,0.1366642929924073,-0.5203651157431207,0.6028091190503505,0.8479157148909546,0.3942392993580785,-0.8028281903271324,0.4220740459710431,0.8032882113586133
P60824,CIRBP,0.277753765016043,,0.2454945205362374,2.495545579804865,,2.8234731229271155,,,,,,,,
P60840,ENSA,0.2114007884053702,0.1589635398745202,0.1613038239615452,3.2788296854920205,4.360416112443706,4.297152810990961,0.4112848525006691,-2.2150472788592883,0.0267568195487864,0.1629892537220191,0.0210847355937736,0.2627440828210579,0.7927478369463754,0.958077093263774
P60843,EIF4A1,0.0843191959936827,0.1506822132944085,,8.220514586167024,4.600059724405881,,-0.8375761139011036,,,,,,,
P60867,RPS20,0.083024420243243,0.0791447879946768,0.0918121376810556,8.348714493027213,8.757963703264515,7.549624679994441,0.0690413973016091,-0.2167683685360914,0.8283888640884379,0.9467301303867862,0.2141905461914219,-0.9488041758365392,0.3427202176582269,0.744529220786915
P60898,POLR2I,0.3223320085016803,,,2.15041374197354,,,,,,,,,,
P61014,PLN,0.1268343153657828,0.1478727852100993,0.1462763891989797,5.464981448915848,4.687456042537604,4.738612870851338,-0.2214114371961532,1.004457050768519,0.3151583630610687,0.6375024691401043,-0.0156596408989597,0.070991767561173,0.9434043074948606,0.9956508621728882
P61021,RAB5B,,0.1901320112762082,,,3.645610099569177,,,,,,,,,
P61022,CHP1,0.1119097056670148,0.1324786670277261,0.1188130846840107,6.193807556088044,5.232141869414177,5.833929675367024,-0.243424898624334,2.737184249265703,0.0061967575442126,0.061768748996858,-0.157066335478995,1.2667981483697563,0.2052274743623025,0.6270588500018012
P61027,RAB10,,0.0932045557135022,0.0847098693939088,,7.436837987732947,8.182602399452962,,,,,-0.1378704084551175,0.3350057047612191,0.7376207828566812,0.93585161698451
P61082,UBE2M,0.1380077329236051,,,5.022524215680294,,,,,,,,,,
P61087,UBE2K,0.1673104961873396,0.1424833561041217,0.1827099304013154,4.142879235644724,4.864758941061287,3.7937028328863898,0.2317345516635066,-0.7734701910345186,0.4392441636202217,0.7410960564130858,0.3587616437831647,-1.1664696410251112,0.2434246161384869,0.655512078454438
P61089,UBE2N,0.061737261008844,0.063290186035296,0.0625099131748681,11.227371756266452,10.95189039535114,11.08859611788139,-0.0358403296106651,0.010095861358351,0.991944804933926,0.9972951005376688,-0.0178968097663992,0.0133636324643845,0.9893376813393702,0.9993028148116112
P61148,FGF1,0.2842478397954087,0.2533886568281521,0.2224206019430838,2.438531040583624,2.7355099049679907,3.1163802925833184,0.1657974426987485,-0.8366558810037255,0.4027860251153634,0.7156020214130725,-0.1880615169770366,1.1696518223997578,0.2421411134793644,0.6546822943593359
P61164,ACTR1A,0.0868340480187557,0.0931658346283208,,7.982435419919944,7.439928846504854,,-0.1015401521974507,0.9243736050097764,0.3552918323346693,0.6771615291122941,,,,
P61202,COPS2,,0.1151101679929399,,,6.021598201493876,,,,,,,,,
P61222,ABCE1,0.0744610676178949,0.0754623894769558,,9.308853643046128,9.185333056165858,,-0.0192714814481293,0.0175710565100272,0.9859810466707104,0.994746472624176,,,,
