Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
Q8BMP6,ACBD3,0.37097761883748537,-0.8512532701553884,0.39462867710596017,0.7114766027255871,-0.03225330866068204,0.08312412060301501,0.933752846746447,0.9956508621728882
Q8BMS1,HADHA,0.3448829849543073,-2.2392682471223444,0.025138467608512852,0.15777139266756887,-0.0530440948327122,0.348252360552158,0.7276506678544052,0.934804805353626
Q8BMS4,COQ3,0.47133581193027907,-3.3363901130317273,0.000848739740324995,0.013756964138832964,0.060693946774848996,-0.4288888555669029,0.668004110833994,0.9074366829971449
Q8BP27,SFR1,-0.0337501951023913,0.27906888229282795,0.7801919631378038,0.9314382017614075,0.6504579566166967,-1.3362704776472218,0.18146088236930102,0.5881961398328852
Q8BP40,ACP6,0.7723294189575454,-2.248132373432149,0.024567750319133615,0.15682974861255156,0.4143048837162947,-0.5158963538189255,0.6059268008268849,0.880906592395714
Q8BP47,NARS1,0.7197738826663271,,,,,,,
Q8BP67,RPL24,-0.4989874779067018,1.359429277198121,0.1740105989851347,0.4776962540622844,-0.9780830459840328,2.7406338867601336,0.006132079301843979,0.09063100692908854
Q8BP92,RCN2,-0.3231362827260537,0.35686736771271776,0.7211911000541835,0.9092984528088583,-0.007077307322361792,-0.02285523286771571,0.9817657500539879,0.9993028148116112
Q8BPB5,EFEMP1,0.7228438212449895,-2.221951316094296,0.026286595869096586,0.16224574403972197,0.8449149472864483,-2.8014180471571213,0.005087856209373154,0.08196536353300152
Q8BRK8,PRKAA2,1.3193784740232408,-1.821786602985038,0.06848737129984538,0.28432173742296607,,,,
Q8BSY0,ASPH,-1.0511420639570617,3.440424528646597,0.0005808023933153348,0.01034716312538266,0.0344021265150191,0.008604106964516871,0.9931350005970224,0.9998028044537892
Q8BT51,COA4,,,,,0.10418907167591418,0.2566941282007805,0.7974149047235164,0.9583189100803583
Q8BTE0,SDHAF4,0.5640754848768266,-2.184546018495328,0.028922149627481953,0.16847152158008238,0.2868241474608234,-1.159694857035943,0.24617306484477652,0.655512078454438
Q8BTI8,SRRM2,-0.16899219769906854,1.2522200623564705,0.2104896875133908,0.5265217375356216,-0.5563906638782482,3.784836131684556,0.00015380989250014473,0.006194693420443329
Q8BTJ4,ENPP4,0.10394612839697549,-0.32459356589015664,0.7454886974569044,0.9187225702605144,-0.19344225622266684,0.5604529932534326,0.5751704940133886,0.8722359696857073
Q8BTM8,FLNA,0.22844199775654436,-3.6730669112006,0.00023965669671596642,0.00544780588632392,0.055007461359938954,0.21300135966089692,0.8313259021625186,0.9641944048839578
Q8BTY1,KYAT1,0.22045377492396273,-0.5942088028564605,0.5523724657854205,0.8150615999850674,0.029615361835285358,-0.1006033682249108,0.9198653228180097,0.9952624711215271
Q8BU85,MSRB3,0.13867140383670348,-0.864443551991169,0.38734427679070627,0.708547332618132,-0.19661612913222593,1.4657276302734288,0.14272250367238742,0.528565410152221
Q8BUK6,HOOK3,-0.42871049396083294,1.2882502026601135,0.19765888148373867,0.5093826873038171,-0.3261903527979697,1.0442839046078503,0.29635405733445075,0.7003573094229699
Q8BUY5,TIMMDC1,0.14610469979953053,-0.8468019269291066,0.3971055340238834,0.712420322830143,0.04882991260015736,-0.25483615333343906,0.798849650569748,0.9583189100803583
Q8BVF2,PDCL3,0.27817841600225895,-1.061002992297472,0.28868854130275956,0.6175207661367466,-0.23578066719260454,1.2323030484182567,0.2178359015084963,0.635829538846784
Q8BVI4,QDPR,-0.09635224058862277,0.3187098488777719,0.7499465455126919,0.9190666409175923,,,,
Q8BVQ5,PPME1,1.7390203022298318,-2.1265315443922637,0.033459025595881944,0.18236147283837412,1.265338422457475,-1.5804913135725007,0.1139943946152861,0.47824210865944244
Q8BVZ1,PLIN5,0.9285287355314382,-1.2613246184656428,0.2071919149804936,0.5221407971374511,0.08579092116149734,-0.7241127255292642,0.4689965326576073,0.8168343935341593
Q8BW75,MAOB,-0.2254316177852217,0.8524502939150627,0.3939642159260742,0.7114766027255871,-0.020928527380842978,0.0845733700375034,0.9326005708288031,0.9956508621728882
Q8BWB1,SYNPO2L,0.24982479452117926,-3.673952791799711,0.00023882687639390488,0.00544780588632392,0.06169914161596075,-0.2933351075105222,0.769266021355411,0.9525653807867541
Q8BWM0,PTGES2,-0.13079491190225515,0.8188972093779717,0.4128450622258205,0.723254883448242,,,,
Q8BWT1,ACAA2,0.029155050569411506,-0.7532408048954052,0.45130522300819587,0.7502659874696239,-0.25945376103145285,0.6342616524825053,0.5259100781890698,0.850798815194025
Q8BWW4,LARP4,-0.5100559510302094,,,,,,,
Q8BWY3,ETF1,0.050412980025270775,-0.11348709941959151,0.9096443901770729,0.9760039091817173,-0.6606041357577548,1.6477829958022596,0.09939720960224097,0.44728744321008435
Q8BX70,VPS13C,0.9940035083851912,-2.2994795492446363,0.021477723353149653,0.14298027260811053,,,,
Q8BXK9,CLIC5,0.036429194397941414,,,,-0.1024199418091465,,,
Q8BXN7,PPM1K,-0.4229776137688054,0.7635381941153142,0.44514249311940823,0.744834476817394,,,,
Q8BXV2,BRI3BP,,,,,0.5851024475171345,-1.099788836014872,0.27142413764613704,0.6840113656862875
Q8BYL4,YARS2,-0.3143101060050973,,,,-0.38129763191489785,,,
Q8BZ52,FSD2,0.26248819764032655,-0.965836659443467,0.3341259213118808,0.6554064062856046,-0.4066298129787103,1.1756667495955908,0.2397280705968976,0.6536538835035385
Q8BZF8,PGM5,-0.029630716111266803,-1.069019379925967,0.28506093687355316,0.6142816026963042,0.35836550422857444,-1.2383003845033953,0.21560470129037923,0.635829538846784
Q8BZJ7,DCUN1D2,0.5339176362346684,-1.7498561344153545,0.08014314152662921,0.3105755006354196,,,,
Q8BZW8,NHLRC2,1.45773167032325,-2.54294860911888,0.010992139486902279,0.09147030358743682,0.34143423576964077,-0.440049899509136,0.6599009670122014,0.9062679553496583
Q8C052,MAP1S,-0.41418527999132326,0.6534929051284727,0.5134385618834879,0.793908003574886,,,,
Q8C0L0,TMX4,0.3055727418999355,-1.802646788167234,0.07144370399520411,0.2908587670570648,,,,
Q8C0M9,ASRGL1,0.2817626333304406,-2.7127881022261864,0.0066719755436296995,0.064773762569405,0.08673484643656511,-0.942469778121667,0.34595217700110925,0.7470897548911354
Q8C0Z1,FAM234A,,,,,-0.5773682111493494,6.327181565465088,2.4967951056207925e-10,1.3407789717183656e-07
Q8C129,LNPEP,-0.08422093092881737,0.3509144203591815,0.7256525527239892,0.9108219447761501,0.10722089603838973,-0.43734173044274444,0.6618635357129977,0.9062679553496583
Q8C1B7,SEPTIN11,0.022434218508459943,-0.09834266119782598,0.9216602036024595,0.9770108950575007,0.2498822799164832,-0.828764663136027,0.40723758749920447,0.7981262207557401
Q8C1D8,IWS1,-0.15749762099742312,0.5117743139363314,0.6088089691738265,0.8545330711897686,0.2228452832052644,-0.3955852185120929,0.6924110433669797,0.9143231072657412
Q8C1M2,ZNF428,-0.6883762594486414,1.8946083883988167,0.058144302653705425,0.26008785854857835,0.10527116313735321,-0.31585048805668997,0.7521159942540852,0.9436595535384199
Q8C2Q3,RBM14,-0.22144088964847672,0.8025823841354166,0.4222161535180541,0.732103172239677,-0.44429557514458723,1.2945810047138107,0.19546480863125715,0.6090789297968187
Q8C5Q4,GRSF1,0.584950101161591,-2.189469117061587,0.028562760824873537,0.16837712190989362,0.11793280731284027,-0.5889656886143092,0.5558842906645527,0.8635772345810938
Q8C624,SPATA33,0.2325880717611424,-0.4866488989207779,0.6265071643926019,0.8636301355928772,,,,
Q8C6I2,SDHAF2,-0.11518186404207588,0.39014186628469577,0.696431646044596,0.89892692522163,-0.13365112037437715,0.42661856560057987,0.6696571729820069,0.9074366829971449
Q8C7H1,MMAA,-0.09273201797099709,0.5687986851801573,0.5694927670502403,0.8248131451294856,-0.06929596865976916,0.21137525851967817,0.8325944614212317,0.964970990898996
Q8C8R3,ANK2,0.010869836307473736,0.5950077086305698,0.5518383182147776,0.8150615999850674,-0.27392743044642226,1.5747929969320813,0.11530423342261123,0.4787503093913059
Q8CAQ8,IMMT,0.06452794610367985,-0.42342689693894486,0.6719838242505678,0.8902914364876816,-0.12046874500821293,0.7229484815583506,0.4697115362425912,0.8168343935341593
Q8CBC4,CNST,-0.19557445050039698,0.5814055194318654,0.5609671784123428,0.8197708863564869,-0.15617258600982736,0.23887430000433557,0.8112030543597198,0.9613235101504229
Q8CBY0,GATC,0.43924323989138836,-2.442425887396076,0.01458892472748844,0.1101828111422554,0.3192979890528181,-1.108617431028922,0.2675952552183364,0.6829138013464353
Q8CC27,CACNB2,-0.0755178505642065,0.35360378102801493,0.7236358403615761,0.9101600583225222,-0.28020113525819823,1.2454208073050133,0.21297710878733578,0.6336897071190957
Q8CC35,SYNPO,0.1151681424613541,-2.1691694894415665,0.030069818591721535,0.17277031172436266,0.08778466001982263,-1.2654038524766904,0.2057265949150492,0.6270588500018012
Q8CC36,CDNF,-1.5645232444885555,5.115254299633369,3.133185489941924e-07,1.7697750767429535e-05,,,,
Q8CC86,NAPRT,0.16702083040038238,-0.6467011019498379,0.5178254097827705,0.7947920974280862,-0.07229880980254738,0.21331244708404756,0.8310832656022915,0.9641944048839578
Q8CC88,VWA8,0.1494487347983182,-1.521880942374194,0.1280389151755107,0.4079735690378666,0.050470261097067017,-0.1886398791597076,0.8503750748616007,0.9712083494440064
Q8CCS6,PABPN1,0.403424276862589,-0.9500426773845344,0.3420905679044657,0.6642258526811708,-0.37595638519999497,0.8408306983183492,0.4004427867735304,0.7915500975363896
Q8CDG3,VCPIP1,0.10452350251047589,-0.19798012184491695,0.8430606163644134,0.9529805875702041,0.4029668404659595,-0.818662316127491,0.41297910241233027,0.8015775108268242
Q8CDN6,TXNL1,0.03337994918353876,-0.5369224785093026,0.591321163216249,0.8394688866984676,-0.14858675678532693,1.2176167995559526,0.2233696273654977,0.6380292015705972
Q8CEI1,BOLA3,0.3098817371415636,-2.079390571787758,0.03758146637732707,0.19696936059376882,-0.06541582998231081,0.19970709837722436,0.8417096619075463,0.9669454063369949
Q8CG76,AKR7A2,-0.25104772312685125,,,,0.11385524811773313,,,
Q8CGB3,UACA,0.04302007665652326,-0.07630037859032614,0.939180124652259,0.9835009844673094,-0.510363686340795,0.9945634015643704,0.3199486549849566,0.7249469524342689
Q8CGB6,TNS2,0.3000963665702686,-1.4072507713260543,0.15935304133854467,0.4598050604567295,-0.12744708288406334,0.4330142090073532,0.6650044472101289,0.9062679553496583
Q8CGC7,EPRS1,-0.31291807379789166,2.584474910035862,0.009752740011173745,0.08494909991041057,0.24151759575221707,-1.3988493147522392,0.16185817446316764,0.5595569078544272
Q8CGK3,LONP1,-0.1301029077716979,0.9335348678383124,0.35054387631409145,0.6722901541512164,1.9587871962836862,-3.0399536004933303,0.002366145985016776,0.04943055224300878
Q8CGY6,UNC45B,-0.033503613736964276,0.24944185523814003,0.8030190122953356,0.9336759044922499,-0.6719520742030791,2.828291017895275,0.0046797243975486335,0.07912656606185635
Q8CH25,SLTM,-0.4488406842014687,1.199071994283063,0.23049995268288415,0.5526786512202817,-0.8589301079444912,2.283333739013478,0.022410717080501102,0.2032314361737963
Q8CHP5,PYM1,0.5134284676805375,-2.42730589449294,0.015211424224799097,0.11298953453125005,-0.09929393464697096,0.9639446949149568,0.3350736541336008,0.7378571142198231
Q8CHP8,PGP,0.021646898065648366,-0.21173342872622194,0.8323150069647874,0.9483100079354302,-0.10754091295242653,0.8811903441013182,0.3782148046627608,0.7761835035817932
Q8CHU3,EPN2,0.31264007579213493,-0.6392907627731277,0.5226337965280419,0.7950726890876777,-0.4004327773046934,0.8865631392186933,0.3753141466385893,0.7750606969382694
Q8CI08,SLAIN2,0.02483922410648659,-0.46200281245930985,0.6440793035816534,0.8756847716091919,-0.01344649435835017,-0.44472291401835534,0.6565200079423608,0.9062679553496583
Q8CI51,PDLIM5,0.17127810250400652,-3.6231688625452687,0.00029101569797236317,0.00623831540418034,-0.006776799423447272,-0.07818234625860232,0.9376830046737474,0.9956508621728882
Q8CI94,PYGB,-0.20994335901314143,2.1709768492185253,0.029932922423175447,0.17273983714179267,-0.06702443968363465,1.3255166631082618,0.18499984643802336,0.5948437173498574
Q8CIB5,FERMT2,0.04898218558081339,-0.24334304556190153,0.8077396608174886,0.9353299812862251,-0.1102331335424643,0.5469364277580202,0.5844224081099543,0.8775827076926043
Q8CIN4,PAK2,-0.11859044266522885,0.20622745816628082,0.8366132403012719,0.9508823658058358,-0.046830564441258306,0.28029326524328835,0.7792525173439102,0.9530697274505783
Q8CIZ8,VWF,-0.03750155242650159,0.07819468404444684,0.9376731905897296,0.983027461900594,0.12395161754667702,-0.40496333361004155,0.6855044631231366,0.9104855617299558
Q8CJ53,TRIP10,-0.052427332722085884,0.8593385382560421,0.39015376805840674,0.7108960153087686,-0.00829519914870437,0.38912990023220484,0.6971800559686834,0.9168629144208562
Q8JZN5,ACAD9,,,,,-0.4826867449194187,,,
Q8JZN7,RHOT2,-0.17431797103240068,0.8815122242507921,0.3780406405776051,0.6989483314651713,-0.10220138089377286,0.49850494694506636,0.6181281833076057,0.8835265192399809
Q8JZQ2,AFG3L2,0.256825119651886,-1.54767536807901,0.12170047541960076,0.39589823068435565,0.2697629985117629,-1.718186740532374,0.0857625592712441,0.4258343504311116
Q8JZQ9,EIF3B,0.7923208481296264,,,,1.3336570876585483,,,
Q8JZX4,RBM17,-0.3015767377749723,0.6762655740153772,0.4988720458315328,0.78457628533508,,,,
Q8K010,OPLAH,0.19975166180877407,-0.7930331415456674,0.4277585140254164,0.735444730821685,-0.5495421879159926,1.2228809502939482,0.22137466460679212,0.6368474726456108
Q8K019,BCLAF1,0.5981966238311296,-1.8259436893308163,0.06785874434947681,0.283100646230561,-0.2274833404999288,0.5226529759397022,0.601215767621347,0.8805078196709001
Q8K021,SCAMP1,-0.4225243683472851,0.891791317090184,0.37250479659490054,0.6936552855673273,-0.0685566917762595,0.09956172891750537,0.9206922787050034,0.9952624711215271
Q8K0C8,COX19,-0.13676031015670806,0.4680914782538352,0.6397191730759386,0.8742063199005743,-0.3848444096938355,1.1599649192196018,0.2460630892796355,0.655512078454438
Q8K0D5,GFM1,-0.0641368525079661,1.0221105398894992,0.3067285852280499,0.6323656975652509,-0.19623635635842035,1.577669825750374,0.11464148180234347,0.47874272644647975
Q8K0E8,FGB,-0.5026280749494039,5.245512448384635,1.5584853612253493e-07,9.371021655884036e-06,-0.25457117982173455,2.333723261655338,0.01961021724328765,0.18693526614755268
Q8K0L9,ZBTB20,-0.31869898071901853,,,,,,,
Q8K0Z7,TACO1,0.2675761992503462,-2.924248581904992,0.003452888850123948,0.041175275326255104,0.23024828119506138,-0.9113162385332033,0.36212877281447464,0.7598003942872587
Q8K124,PLEKHO2,0.013277167423156327,-0.02241291743498275,0.982118576317632,0.9947464726241761,0.20956796036672243,0.160241409638597,0.8726909106539483,0.9722718236953739
Q8K199,CMC2,0.009221934934431459,-0.02446063656839785,0.9804851817806571,0.9947266137932976,-0.08156559960063751,0.9290089575792712,0.3528844441515434,0.7519799464657889
Q8K1E6,ALKBH3,0.08798400946679702,-0.171184128951887,0.8640789865525215,0.9573946409402664,-0.31573386385958707,1.7496871903095708,0.08017230526613375,0.41290234483796867
Q8K1J6,TRNT1,-0.4036921812994375,1.6892966492923716,0.09116259518778726,0.3295251390291987,-0.3792500964525743,1.3548793464094615,0.1754560009829731,0.5743316811135403
Q8K1M6,DNM1L,0.16214965473335455,-1.614443487443315,0.10643126544458824,0.36535520955563994,0.08655516726722835,-0.43386300924838095,0.6643879227606766,0.9062679553496583
Q8K1R7,NEK9,-0.7758210828705524,1.4607217042712206,0.14409183020421235,0.43320511532363193,,,,
Q8K1T1,LRRC25,,,,,0.05694986548898796,-0.0894893338049047,0.9286930299641499,0.9956508621728882
Q8K1Z0,COQ9,0.3894212591673073,-4.831606669378872,1.3543562234453655e-06,6.473128206415799e-05,-0.062236081969530996,0.5011231688302279,0.6162844420408196,0.8830912565046477
Q8K215,LYRM4,-0.0777995370692927,0.2768931886762904,0.7818621228454437,0.9314382017614075,,,,
Q8K2B3,SDHA,0.18832398611757703,-2.4193767297111117,0.015547129238691405,0.11388067273680628,0.14979845658702967,-1.6408794388959393,0.1008224439105229,0.44993062919626703
Q8K2C6,SIRT5,0.19868525370477272,-1.9241450298439253,0.05433640712947451,0.2470318607057085,-0.17407783645583202,1.0461622739974548,0.2954861175484792,0.7003573094229699
Q8K2F8,LSM14A,0.3273518765724913,-1.618792757160477,0.10549186103161418,0.36388920577772715,0.02547503441378033,-0.06237054662889336,0.9502677496652518,0.9956508621728882
Q8K2H2,OTUD6B,0.030465504319375003,-0.13785376928762683,0.8903559882319749,0.9685228939749199,-0.05037673056109916,0.2087639444075801,0.834632519317743,0.9651876724604085
Q8K2K6,AGFG1,0.4138645844553628,-1.5065044814256268,0.13193771757430617,0.41247517368067865,0.07087413330125057,-0.23514951359399408,0.8140926896309806,0.9617004035828034
Q8K2Q5,CHCHD7,0.2786436495019538,-1.9101613948688692,0.05611243607285514,0.25386791465971353,0.0008981262488368369,0.5341645180015396,0.5932277153823406,0.8775827076926043
Q8K2Q7,BROX,-0.1372569118776807,0.3687404589337887,0.7123211886793521,0.9049478702310033,,,,
Q8K2T8,PAF1,,,,,0.6635037905637575,-1.388343901954607,0.16503234977743875,0.5598444137845306
Q8K310,MATR3,0.011230939018431538,0.19149225798192027,0.8481399455454158,0.9545392330800265,-0.572422995782382,4.8268848161115905,1.3868527784510046e-06,0.00012419882080320693
Q8K370,ACAD10,-1.1386130707674365,3.1066701898936526,0.0018920736190647868,0.025556704535773644,-0.3696699819613015,1.5195770888043312,0.12861729976854258,0.5004164120250877
Q8K3A0,HSCB,0.3439572603197355,-1.4364259814800293,0.15088116446235564,0.44500394075606153,-0.1303669523719675,0.5233003096362792,0.600765285553371,0.8805078196709001
Q8K3C3,LZIC,0.32293904295285714,-3.710268583267447,0.00020703947840833842,0.0049477126635018315,0.23351354559773124,-3.05403142565465,0.002257884276656725,0.04879406879426876
Q8K3X4,IRF2BPL,0.19654774997929508,-0.5688544973409303,0.5694548872277405,0.8248131451294856,-0.5836719637576923,1.3539334340944462,0.17575761563561476,0.5743316811135403
Q8K411,PITRM1,0.054413999061365285,-0.14739413261765336,0.8828209364366705,0.9628895409701309,0.06369010853271657,-0.05230866913261864,0.9582827458065932,0.9956508621728882
Q8K482,EMILIN2,0.5298295674779557,-1.5280803917659747,0.12649257921983129,0.4044291040579168,-0.07365895294645006,0.17817809099506088,0.8585831152510561,0.9712083494440064
Q8K4F5,ABHD11,0.3791985078535183,-1.074537235674873,0.282581965267965,0.6110589132940681,,,,
Q8K4G1,LTBP4,0.21739634643040048,-1.4275122407544534,0.15343229943013267,0.45039024588624776,-0.25573380580134053,1.774790834570941,0.07593243026754673,0.3997619122909078
Q8K4G5,ABLIM1,0.04651621945590914,-0.9616794835366872,0.3362106313207449,0.6569146926434681,0.05055677105114137,-0.4014360234467879,0.6880991317453793,0.9108691053753541
Q8K4L3,SVIL,-0.27172420968156646,2.733047637820629,0.006275125561072884,0.062217202371488596,-0.3230677847434328,3.3833482396766983,0.0007160777079860367,0.018911494878123034
Q8K4Z3,NAXE,-0.14991790245079417,0.6097961065086376,0.5419968809998519,0.8107776360637995,-0.1986686388067515,0.7276364578163531,0.4668361568795627,0.8168343935341593
Q8K4Z5,SF3A1,-0.18247638654313753,1.2242180254704627,0.22086999104245308,0.5374695343382931,-0.6052200028486381,2.8723526559518056,0.004074280236482587,0.07347896171551421
Q8K5B2,MCFD2,0.26310371528681925,0.1316985439779199,0.8952227372243591,0.9712469157259978,0.6002733053371746,-1.0646331631937824,0.2870419664042021,0.6917104371642698
Q8N7N5,DCAF8,,,,,-0.3036443042625903,0.6655788406972333,0.5056803347060099,0.8312765502156959
Q8QZR5,GPT,-0.2977754020315625,1.007470185436911,0.31370887822716664,0.6375024691401043,,,,
Q8QZT1,ACAT1,0.5662872200531676,-3.8993774663896446,9.644032793333242e-05,0.002713525186163579,0.23830375638993767,-1.3082599235106442,0.19078516332820172,0.5991323550131247
Q8QZY1,EIF3L,,,,,0.6225744745037569,-0.7673308092445793,0.4428848549707498,0.8089427453037166
Q8R001,MAPRE2,-0.1458971164898195,0.46588350295772085,0.64129889016007,0.8750861602694754,,,,
Q8R015,BLOC1S5,0.4476174293356977,-1.2501972099608671,0.21122751577491639,0.5265217375356216,,,,
Q8R016,BLMH,-0.5785131598483957,2.1279031760275835,0.03334511221306403,0.18227357526437346,0.014030666642682132,-0.0565309774812782,0.9549188185133506,0.9956508621728882
Q8R035,MRPL58,0.3550856997600405,,,,2.12943249663918,,,
Q8R050,GSPT1,-0.04638646348310528,,,,0.5553768797024496,,,
Q8R081,HNRNPL,0.027867912233349206,-1.012701218055249,0.3112028958906158,0.6346632362583237,0.3367210401485809,-2.811913831367798,0.004924769451025402,0.08095717944491758
Q8R0F8,FAHD1,0.08907058421869309,-0.5376093976833687,0.5908467408827223,0.8394688866984676,,,,
Q8R0J7,VPS37B,0.5187425414755791,-1.2500353892312628,0.2112866199982001,0.5265217375356216,,,,
Q8R0N6,ADHFE1,-0.008392680895997423,-0.2589033715043884,0.7957097967775744,0.9336759044922499,-0.18150908541520375,2.5229343788455423,0.011638011616684135,0.13785909348880987
Q8R0P4,AAMDC,0.34652802738645466,-1.0027519508549774,0.3159805572769613,0.6375024691401043,0.22181167996828496,-0.5328167992617594,0.5941604036917139,0.8775827076926043
Q8R123,FLAD1,-0.4839830446270527,1.2581678520168087,0.20833105866986446,0.5237521945626524,0.24778765540145192,-0.888633706393481,0.374199969994211,0.7748536653736169
Q8R127,SCCPDH,0.4276426444456138,-0.01011777511134266,0.991927321181731,0.9972951005376688,-0.3091007433384405,0.8689715729811635,0.38486267952441966,0.7779344751742033
Q8R1B4,EIF3C,-0.2153807031473802,1.3638878267988728,0.17260287267026286,0.47523154306849336,-0.8183457065161633,4.703625822489302,2.5558146556561486e-06,0.00017901814827226328
Q8R1G2,CMBL,-0.18688688491896535,0.8350987685749611,0.4036620999751632,0.7156020214130725,-0.153860007772936,1.1323793539569684,0.2574749810327561,0.6695204323658842
Q8R1H0,HOPX,0.32179432206075625,-0.9865575658030302,0.3238595815034073,0.6462475900516277,0.034666286559560965,-0.13318568685576448,0.89404653023265,0.9831460479213646
Q8R1N0,ZNF830,0.22706387533504338,-0.6560395706890373,0.511798664022514,0.793908003574886,-0.3320379523689497,0.8115768452135906,0.4170344820984234,0.8032730523464916
Q8R1N4,NUDCD3,0.05577912168343145,-0.4977683052672706,0.6186473578671983,0.8573670446575893,-0.16423595014064155,1.176117380582664,0.23954797345719658,0.6536538835035385
Q8R1Q8,DYNC1LI1,0.01255814443285133,0.7278535958734347,0.4667032118683264,0.7624318903791065,-0.15386754576244538,1.9031090607050305,0.057026315907218884,0.3377551284063589
Q8R1S0,COQ6,0.5460655494838654,-2.5665819542133375,0.010270635170073174,0.08822333620744884,0.055004866072137656,-0.0519495487220393,0.9585688933768776,0.9956508621728882
Q8R1V4,TMED4,-0.34309314854136197,0.8602105137806277,0.3896730101297121,0.7108960153087686,,,,
Q8R2G4,ART3,0.24050342197084815,-1.7697482776660944,0.07676908357877883,0.3006251508211003,0.3744922128893618,-3.523026288757113,0.00042664903887156073,0.012728362993001561
Q8R2L5,MRPS18C,0.37573998853776597,-0.4372021797664703,0.6619647290658497,0.8844533574324954,,,,
Q8R2Q4,GFM2,-0.28429620095075225,0.6917024733997336,0.48912419338895596,0.7772612928192787,-0.2641101730712896,0.4076242685014334,0.6835495444393165,0.9100812529683793
Q8R2U6,NUDT4,0.09439259155540289,-0.32103924934846495,0.7481806472236163,0.9187225702605144,-0.9360434138738091,2.4724951263062738,0.013417354310689763,0.15222082953888175
Q8R2Y2,MCAM,-0.08148876913960355,,,,-0.5811589681050419,,,
Q8R2Z5,VWA1,0.13390870937836766,-0.09728564246679657,0.9224995575650221,0.9770108950575007,,,,
Q8R307,VPS18,-0.3497797936338783,0.9875835007387815,0.3233566700409297,0.6462475900516277,,,,
Q8R317,UBQLN1,0.22738867997302506,-0.9892487330503646,0.32254146036291986,0.6457758132293047,-0.569804863751139,2.282056253023346,0.022486019334402148,0.2032314361737963
Q8R326,PSPC1,-0.2826257285179328,0.8113456642560436,0.417167193217974,0.726050091651077,-0.5588144752966124,1.0743742865487114,0.2826549623230393,0.6878506711516863
Q8R332,NUP58,,,,,1.1712926628331464,-3.7631810166400723,0.00016776567581825775,0.00628536055216775
Q8R361,RAB11FIP5,0.1351949982775392,-0.5403690645401446,0.5889425376035011,0.8392881422728793,-0.20607908880357903,0.8203647860048964,0.41200818372636216,0.801303630775057
Q8R3F5,MCAT,,,,,-1.6574021241296633,,,
Q8R3Q6,MIX23,0.4933569742923675,-1.1059834083739417,0.26873370080016623,0.5934031809666632,,,,
Q8R3V5,SH3GLB2,0.017584613107667787,-0.035050085033258,0.9720398033040174,0.9929363292986704,-0.9979374729445969,2.57137920770041,0.010129434475073614,0.12849227511294167
Q8R4N0,CLYBL,0.1413358818725045,-0.7449194458845294,0.456320418730932,0.754061401165299,0.2472405693549215,-1.1597792026690834,0.2461387136536174,0.655512078454438
Q8R550,SH3KBP1,0.13534791381763753,-1.5970543142623632,0.11025360066190608,0.3736594756978053,0.0328223645643128,-0.5343474663903905,0.5931011577243539,0.8775827076926043
Q8R5H1,USP15,0.04541905822768113,-0.1894517167125984,0.8497387942201554,0.9545392330800265,,,,
Q8R5J9,ARL6IP5,-0.6638031751949632,2.072037083285322,0.038261983007998414,0.19977685245632784,,,,
Q8VBT0,TMX1,0.05772219500684083,-0.8340340321289733,0.40426180665796263,0.7156020214130725,0.1831050610036272,-0.5671746019571141,0.5705955618067119,0.8699010227257907
Q8VBT1,TXLNB,0.03265167268178828,-0.15496813011894364,0.8768464422212622,0.9597426707577409,-0.28461998760695345,3.738719294689408,0.00018496011008779995,0.006772062212532857
Q8VC30,TKFC,1.0595307237106253,,,,,,,
Q8VC31,CCDC9,0.5238544166018987,-2.078986277200014,0.037618611787221944,0.19696936059376882,0.24651146040481087,-0.8215593653771328,0.41132772397425643,0.801303630775057
Q8VC52,RBPMS2,-0.526025647885521,1.4102204204060433,0.1584746079422238,0.4598050604567295,,,,
Q8VCE1,DNAJC28,0.004823217585354845,-0.2859927887225385,0.7748836447564024,0.9288637387948129,-0.323274104511967,0.9328581757221314,0.350893199372749,0.7506132526560049
Q8VCF0,MAVS,0.23736398695797778,-1.2123295564826235,0.22538625422115943,0.5437487249051463,0.14456544558497703,-0.6011294443963697,0.5477537733272675,0.8625917192866353
Q8VCI5,PEX19,0.5879399875333534,-1.2919501412283219,0.19637441169708947,0.5083915325046872,0.17306523858952247,0.02748025583043572,0.9780766874651179,0.9993028148116112
Q8VCM7,FGG,0.454825183673681,-2.846181775586899,0.004424692912335551,0.04836997706754891,0.27953457998363707,-1.5688287231084685,0.11668785368933982,0.4809906487824358
Q8VCR7,ABHD14B,-0.07070771471979921,0.33862678296796705,0.7348909035435219,0.9138336519046864,-0.08942495959990066,-0.061025446480214594,0.951338943458455,0.9956508621728882
Q8VCT4,CES1D,0.8771633327055257,-1.3467960688037344,0.178045921200377,0.4823802283684632,0.13675328171400522,-0.42238067048243955,0.6727471843893511,0.9074366829971449
Q8VCW8,ACSF2,1.183785690197778,,,,,,,
Q8VDD5,MYH9,0.264448931281092,-0.8650441749995362,0.38701454316534645,0.708547332618132,0.008334979475582972,1.0646070442506692,0.2870537907605992,0.6917104371642698
