,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
3022,Q6A068,CDC5L,8,0.3354532545774407,0.0018292220767936818,2.0663003595928133
3024,Q6A068,CDC5L,60,0.33267403760999453,0.03304881051629035,2.0835625934012505
3025,Q6A0A9,FAM120A,8,0.1785910454993807,1.31539470469404e-24,3.8811978429363574
3026,Q6A0A9,FAM120A,21,0.20212291279847824,1.070969085234446e-57,3.4293350069174537
3027,Q6A0A9,FAM120A,60,0.17341801448383545,1.0179209152486633e-23,3.9969733399557206
3029,Q6DFV3,ARHGAP21,21,0.38231366101149056,6.775771813488028e-08,1.8130327300522817
3030,Q6DVA0,LEMD2,21,0.11203634422515793,3.9705091755352125e-06,6.186806481001708
3031,Q6DVA0,LEMD2,60,0.08352875120087276,3.9331520186684675e-16,8.298306518351287
3032,Q6GQT9,NOMO1,8,0.10760042612058215,0.0030368238335746213,6.441862783918454
3033,Q6IR34,GPSM1,8,0.2925451809026195,2.34117363633485e-09,2.36936796709933
3034,Q6IR34,GPSM1,21,0.1945505592349,8.136889824528897e-52,3.56281258345313
3035,Q6IR34,GPSM1,60,0.14691181496807523,2.901137739830305e-32,4.718117332568317
3036,Q6IRU2,TPM4,8,0.07640348223729093,1.3500867146758276e-166,9.072193573680268
3037,Q6IRU2,TPM4,21,0.07610142783802919,1.114942049237811e-200,9.108202043662153
3038,Q6IRU2,TPM4,60,0.07449844002747279,5.265008680998789e-183,9.30418382323621
3039,Q6IRU5,CLTB,8,0.14923267552453737,0.0010415130022721091,4.64474136192764
3040,Q6IRU5,CLTB,60,0.11062081248923679,1.9577769129861447e-09,6.26597441261234
3041,Q6NSR8,NPEPL1,8,0.06611149601282057,0.012399731336720116,10.484518160435028
3042,Q6NSR8,NPEPL1,21,0.08713193924046954,4.408749255946138e-06,7.955144653064306
3043,Q6NSR8,NPEPL1,60,0.12081757313512047,0.006032809404567046,5.737138750376491
3044,Q6NT99,DUSP23,8,0.1104988907931932,0.00015992636749172467,6.272888131132658
3045,Q6NVE8,WDR44,21,0.021497536894988394,1.31917509076957e-22,32.24309761373337
3046,Q6NVE9,PPTC7,8,0.07599654334769484,1.0385729996298678e-11,9.12077247235706
3047,Q6NVE9,PPTC7,21,0.08799564742335311,3.462400826808896e-24,7.877062114506261
3048,Q6NVE9,PPTC7,60,0.08540167264190715,1.282737843915857e-08,8.116318558142776
3049,Q6NVF9,CPSF6,8,0.12379958378171675,0.0008407300697871818,5.598945968849955
3050,Q6NVF9,CPSF6,21,0.1433394938009099,1.9644027631889332e-28,4.835702723512376
3051,Q6NVF9,CPSF6,60,0.19347516973455267,1.883267584169453e-15,3.582615699528477
3052,Q6NXN1,SZRD1,8,0.21619626672728653,2.152809605006148e-11,3.206101525491614
3053,Q6NXN1,SZRD1,21,0.07401219588026635,0.0013969105767567855,9.365310302119505
3054,Q6NXN1,SZRD1,60,0.13087077862259994,3.490404966986041e-05,5.296424364974676
3055,Q6NZB0,DNAJC8,8,0.19818364175665437,4.702193014314155e-16,3.497499462700592
3056,Q6NZB0,DNAJC8,21,0.29098890970000807,1.77880504143279e-84,2.3820398560018594
3057,Q6NZB0,DNAJC8,60,0.17606263257008106,4.912459366163422e-24,3.9369352283429064
3058,Q6NZJ6,EIF4G1,8,0.2608679908582834,9.228424328014614e-10,2.657080227740542
3059,Q6NZJ6,EIF4G1,21,0.2982200668482676,3.6245235164845823e-51,2.3242808167990052
3060,Q6NZJ6,EIF4G1,60,0.24560433581000554,1.2663364561379971e-17,2.8222106840009116
3061,Q6NZM9,HDAC4,8,0.39338535796224605,0.018229452532168722,1.7620055412089535
3062,Q6NZN0,RBM26,21,0.22890140635970047,1.3449398883575574e-17,3.0281473215185026
3063,Q6P069,SRI,8,0.07836559118292698,1.7842685170571006e-17,8.84504500121677
3064,Q6P1B1,XPNPEP1,21,0.08382337357135325,2.256398312326831e-15,8.269139632872392
3065,Q6P1B1,XPNPEP1,60,0.030781932229576835,0.11071016340483579,22.517987999919463
3066,Q6P3A8,BCKDHB,8,0.02683725624116257,1.2035801673180597e-23,25.827796043352855
3067,Q6P3A8,BCKDHB,21,0.023640369865455865,1.0300666966287755e-37,29.32048798326105
3068,Q6P3A8,BCKDHB,60,0.026997212385819955,7.1282844257884545e-37,25.674768589219777
3069,Q6P542,ABCF1,8,0.024739493609060123,4.692682616204694e-09,28.017840280534287
3070,Q6P542,ABCF1,21,0.037427009174077916,1.3814958958151652e-13,18.51997249729539
3071,Q6P542,ABCF1,60,0.027164478736066713,1.807847389153137e-16,25.51667518801466
3073,Q6P549,INPPL1,21,0.10346657314710968,1.3317807309883075e-23,6.6992378260602345
3074,Q6P549,INPPL1,60,0.10215559117585059,4.476838919132317e-14,6.785210408765214
3076,Q6P5D8,SMCHD1,21,0.07000869200770958,1.269815828356707e-05,9.900873172771371
3077,Q6P5D8,SMCHD1,60,0.03753423205047592,1.3985573827568349e-05,18.467067066346342
3078,Q6P5G6,UBXN7,21,0.19802195875962625,2.7941473307764606e-09,3.5003551368832726
3079,Q6P5H2,NES,8,0.24876475150580696,8.722426319763839e-22,2.786356090902071
3080,Q6P5H2,NES,21,0.12832725763389344,1.0221575945737228e-17,5.401402580716205
3081,Q6P5H2,NES,60,0.1824956631101186,4.088229427057563e-11,3.79815700136226
3082,Q6P6J9,TXNDC15,21,0.47116129904374504,4.390984687572637e-35,1.4711462549380354
3083,Q6P6J9,TXNDC15,60,0.2974688282821105,2.6823706258695477e-07,2.3301506398599363
3085,Q6P6L0,FILIP1L,21,0.28303830899974514,5.146051650887182e-08,2.448951815072388
3086,Q6P8I4,PCNP,8,0.18992205473895232,4.032465687193666e-31,3.6496402774952883
3087,Q6P8I4,PCNP,21,0.1681030719350099,1.4945591414663275e-140,4.123346305223512
3088,Q6P8I4,PCNP,60,0.17774787371591783,5.941106027709562e-30,3.899608845210462
3089,Q6P8J7,CKMT2,8,0.041270562279467286,5.302271099208192e-267,16.795195952655973
3090,Q6P8J7,CKMT2,21,0.03372830262921996,1.3325498497903459e-129,20.550906109323407
3091,Q6P8J7,CKMT2,60,0.03388510497514615,8.712462191243703e-176,20.45580738405122
3092,Q6P9Q6,FKBP15,8,0.2168005276761237,3.191271450707362e-05,3.1971655603875258
3093,Q6P9R2,OXSR1,8,0.08672656646760864,2.7026368066662983e-111,7.992328173384192
3094,Q6P9R2,OXSR1,21,0.08117470879114727,7.523743213683813e-124,8.538954939072578
3095,Q6P9R2,OXSR1,60,0.07281997265883747,2.8327414893990068e-149,9.518641043815672
3096,Q6PA06,ATL2,60,0.18692692862550808,0.0023783036632327287,3.708118384315861
3098,Q6PAM0,PRKAB2,60,0.08873851130632865,1.3534267757636884e-10,7.811120226788292
3099,Q6PAM1,TXLNA,21,0.7577063336274792,1.2424597168903302e-08,0.9147966036413337
3100,Q6PAM1,TXLNA,60,0.14540418865697394,0.0005969868226684387,4.7670372288597775
3101,Q6PB66,LRPPRC,8,0.06654664083352238,2.3798620876604316e-159,10.415960473406457
3102,Q6PB66,LRPPRC,21,0.06532387726831508,4.262322407152847e-304,10.610931401283368
3103,Q6PB66,LRPPRC,60,0.06402751074438136,5.639441553991942e-136,10.825771180254286
3104,Q6PCP5,MFF,8,0.10522863839759924,2.2259919684395307e-31,6.5870583437650865
3105,Q6PCP5,MFF,21,0.09904188316948816,9.178104769577577e-32,6.998525859749436
3106,Q6PCP5,MFF,60,0.1284876911611295,1.1769201202716387e-10,5.394658229874382
3107,Q6PD03,PPP2R5A,8,0.10922986645483344,2.6687959940924227e-08,6.345766071650025
3108,Q6PD03,PPP2R5A,21,0.0779882593517445,2.2184431095005318e-21,8.887840122622771
3109,Q6PD03,PPP2R5A,60,0.04840978646011536,1.0193346465200792e-19,14.318327578887931
3110,Q6PD31,TRAK1,8,0.16580849644054096,0.00016396009893551494,4.180408093915189
3111,Q6PD31,TRAK1,21,0.2657989577776993,2.1673792923668464e-31,2.6077874283452167
3112,Q6PD31,TRAK1,60,0.20827109259316412,5.620868801270574e-12,3.3281007552686925
3115,Q6PDH0,PHLDB1,8,0.21549464899038678,2.9571637502923517e-07,3.2165401034661727
3116,Q6PDH0,PHLDB1,21,0.2757927027021692,3.398512112115439e-19,2.513290503224375
3117,Q6PDH0,PHLDB1,60,0.23122189933509416,1.6981585884688216e-05,2.9977574898968125
3118,Q6PDI5,ECPAS,8,0.289890732098564,1.224601475706826e-28,2.3910636105616256
3120,Q6PDL0,DYNC1LI2,8,0.10832280756065364,6.362893324690235e-12,6.398903390422451
3121,Q6PDL0,DYNC1LI2,21,0.18559404488056486,8.94373469059108e-24,3.7347490379123185
3122,Q6PDL0,DYNC1LI2,60,0.11688628803734982,7.126049072332475e-06,5.93009832204148
3123,Q6PDM2,SRSF1,8,0.11475789592850237,4.402251067647025e-93,6.040082688443476
3124,Q6PDM2,SRSF1,21,0.09378087576465889,5.0009205261534935e-292,7.3911357183247395
3125,Q6PDM2,SRSF1,60,0.09539670635753805,6.804586249271423e-78,7.265944570057729
3127,Q6PDN3,MYLK,21,0.14356313874303378,4.71026877682239e-26,4.828169588856801
3128,Q6PDN3,MYLK,60,0.12215962053652596,7.282401449650937e-15,5.674110459050525
3129,Q6PE15,ABHD10,8,0.028085962997154025,1.3020704267421182e-29,24.679487779364464
3130,Q6PE15,ABHD10,21,0.024026627107561562,1.2780987467206618e-41,28.849125491351252
3131,Q6PER3,MAPRE3,8,0.2430675501174134,0.0008973313687822314,2.851664815912785
3133,Q6PER3,MAPRE3,60,0.5270371762400368,0.05567267611203551,1.3151770156044067
3134,Q6PFD9,NUP98,60,0.3236394649661479,2.178595613347448e-05,2.1417263825734207
3135,Q6PFR5,TRA2A,8,0.2145925807278929,1.7609134397612672e-12,3.230061254721886
3136,Q6PFR5,TRA2A,21,0.15170879249862243,5.881928326312963e-21,4.56893215708799
3137,Q6PFR5,TRA2A,60,0.11982887986725543,2.693859379932548e-07,5.78447517266124
3138,Q6PGH2,JPT2,8,0.26287590144472145,1.0678804088332431e-07,2.6367847975053085
3139,Q6PGH2,JPT2,21,0.1102494817337227,9.335252031515089e-05,6.2870788112551095
3140,Q6PGH2,JPT2,60,0.176043740524191,1.2647118460083542e-09,3.9373577185761777
3141,Q6PGL7,WASHC2,8,0.21290120027325551,1.2826070481092858e-22,3.255722277142173
3143,Q6PGL7,WASHC2,60,0.26774641454829634,3.941033074392198e-08,2.588819655080441
3144,Q6PHZ2,CAMK2D,8,0.07600413674763512,0.0008070835730049347,9.11986123678344
3145,Q6PHZ2,CAMK2D,21,0.16290978753637508,1.37066461536071e-35,4.254791507877799
3146,Q6PHZ2,CAMK2D,60,0.0909420767537491,1.0449818423601931e-10,7.6218534401499705
3147,Q6PIE5,ATP1A2,8,0.07887476449302905,4.014277299769913e-06,8.787946119588169
3148,Q6PIE5,ATP1A2,21,0.09240738129776442,2.9477279808198553e-58,7.500993652513713
3149,Q6PIE5,ATP1A2,60,0.07259784455584445,8.19879637100932e-05,9.547765292490958
3150,Q6R891,PPP1R9B,8,0.45315851509061733,5.2729142758154076e-05,1.529590987430387
3151,Q6R891,PPP1R9B,21,0.4980522307748982,0.0007891651948062857,1.3917158437007846
3152,Q6R891,PPP1R9B,60,0.11521969187484725,7.657446773410169e-10,6.015874277053687
3155,Q6TYB5,FEZ2,60,0.42950882839173854,4.3101640008329814e-07,1.6138135813305152
3156,Q6URW6,MYH14,8,0.0920823304627412,7.630566296131103e-16,7.527472177090586
3157,Q6URW6,MYH14,60,0.06038322658296467,4.770751929524205e-24,11.479134517722114
3158,Q6W8Q3,PCP4L1,8,0.2636427797130194,0.0,2.6291149763875583
3159,Q6W8Q3,PCP4L1,21,0.23415903517531858,7.302038731767905e-48,2.9601556055309803
3160,Q6W8Q3,PCP4L1,60,0.21407039923001228,2.389134210086093e-34,3.237940336698206
3162,Q6WVG3,KCTD12,21,0.1458799746546874,1.0350832590086522e-19,4.751489587249343
3164,Q6Y7W8,GIGYF2,21,0.22531204831477236,2.595643535032982e-06,3.076387551151208
3165,Q6Y7W8,GIGYF2,60,0.2921519504814471,3.619677871597794e-05,2.3725570868778543
3166,Q6ZQ38,CAND1,21,0.0730120923137826,8.836176393381909e-06,9.493594260811218
3167,Q6ZQ58,LARP1,8,0.32283808301327915,6.177977344198794e-11,2.147042796470311
3168,Q6ZQ58,LARP1,21,0.3532760537695027,3.012944316140042e-20,1.9620553761399115
3169,Q6ZQ58,LARP1,60,0.3017522806005079,4.028329338749663e-09,2.297073543837132
3170,Q6ZQ73,CAND2,8,0.11855460498672246,4.106133878883082e-20,5.8466491507231995
3171,Q6ZQ73,CAND2,21,0.12660959298916283,1.2160041684566025e-32,5.474681374414302
3172,Q6ZQ73,CAND2,60,0.13413735915365163,3.197564217459357e-07,5.1674431711896105
3173,Q6ZWN5,RPS9,8,0.06995231162104044,1.4986818969432339e-77,9.908853110030156
3174,Q6ZWN5,RPS9,21,0.08782676581398094,0.0,7.892208874320233
3175,Q6ZWN5,RPS9,60,0.08231516706226212,5.130519121778965e-149,8.420649623849489
3176,Q6ZWR6,SYNE1,21,0.24678251485109606,2.812636652730332e-20,2.8087370005860315
3177,Q6ZWU9,RPS27,21,0.06169255676433023,3.02295246982127e-13,11.235507440675782
3178,Q6ZWV3,RPL10,8,0.07829470293044359,1.998644925422564e-08,8.853053330769157
3179,Q6ZWV3,RPL10,21,0.14083689032352223,1.0165587685883162e-25,4.921630823910471
3181,Q6ZWV7,RPL35,8,0.09731629358464179,1.1386517887673314e-28,7.1226220710622705
3182,Q6ZWV7,RPL35,21,0.09425543455371779,1.2359126925922752e-30,7.353922708455699
3183,Q6ZWV7,RPL35,60,0.11489936767777759,4.535796724565425e-38,6.032645736604913
3184,Q6ZWX6,EIF2S1,8,0.13091729432388263,1.5914221107308736e-07,5.294542513574524
3185,Q6ZWX6,EIF2S1,21,0.2818230857698636,6.64200849548349e-14,2.4595117134086326
3186,Q6ZWX6,EIF2S1,60,0.0985560541405359,4.0856107656565855e-06,7.033024877107526
3187,Q6ZWY3,RPS27L,8,0.08030438859966861,5.067053456581082e-41,8.63149813661374
3188,Q6ZWY3,RPS27L,21,0.09458131393671868,4.6452283824349055e-51,7.328584809296558
3189,Q6ZWY3,RPS27L,60,0.08495913663617781,4.1287275085157996e-63,8.158594919911005
3190,Q6ZWZ2,UBE2R2,21,0.3255315318167641,4.294782788406176e-52,2.1292781583754703
3192,Q70KF4,CMYA5,8,0.2584920545183171,0.0,2.6815028487106862
3193,Q70KF4,CMYA5,21,0.22793024140968285,0.0,3.041049648668951
3194,Q70KF4,CMYA5,60,0.20377094289831368,4.781891846434369e-215,3.4015997114261842
3195,Q71FD7,FBLIM1,8,0.2136203948934882,7.037625037770319e-131,3.2447612546805313
3196,Q71FD7,FBLIM1,21,0.22654533498932167,5.706269094471687e-115,3.059640052145047
3197,Q71FD7,FBLIM1,60,0.22666429682306297,1.0905858870779452e-100,3.0580342395124753
3198,Q71LX4,TLN2,8,0.019307940331319964,9.038583184502746e-16,35.899592015807684
3199,Q71LX4,TLN2,21,0.0186339031926172,1.4653646870223764e-06,37.19817439185645
3200,Q71LX4,TLN2,60,0.034030019767898684,2.894536735538426e-09,20.368697558436544
3201,Q71RI9,KYAT3,8,0.04630268147508352,9.616037080940778e-06,14.96991445156244
3203,Q76LL6,FHOD3,8,0.024948950836224018,0.0023922926019283473,27.782618399870636
3204,Q76LL6,FHOD3,21,0.03426652817720891,5.877601703442766e-09,20.22811231343145
3205,Q76LL6,FHOD3,60,0.22150654106265383,3.0543509135640537e-84,3.1292402347788295
3206,Q76LS9,MINDY1,8,0.21674013677692158,9.174837028445039e-10,3.198056395402955
3207,Q76LS9,MINDY1,21,0.23872688994822305,1.5860637886468917e-05,2.903515312876067
3208,Q76MZ3,PPP2R1A,8,0.08918040858834035,6.478941377331899e-72,7.772415394052914
3209,Q76MZ3,PPP2R1A,21,0.09929144789485901,4.1708010006713864e-184,6.9809353701229915
3210,Q76MZ3,PPP2R1A,60,0.09239906678900363,3.886281323680257e-76,7.501668627701297
3211,Q78IK4,APOOL,8,0.027013632366035545,3.448343280419271e-36,25.65916242465211
3212,Q78IK4,APOOL,21,0.021332599241314847,4.491582233842963e-68,32.49239217026714
3213,Q78IK4,APOOL,60,0.023145331024008897,6.3016091213581705e-34,29.94760281634928
3214,Q78J03,MSRB2,8,0.051412172128855606,1.3280469255662095e-120,13.482160971971643
3215,Q78J03,MSRB2,21,0.04696612993506459,0.0,14.758447875485826
3216,Q78J03,MSRB2,60,0.04455713466576434,3.693999105184045e-106,15.556367925348841
3217,Q78JW9,UBFD1,8,0.1471043478174206,4.0087810578746795e-35,4.711942174681668
3218,Q78JW9,UBFD1,21,0.13599842348957886,3.538542531375097e-19,5.096729526523218
3219,Q78JW9,UBFD1,60,0.1043283422495749,3.905987991903697e-14,6.643901030285656
3220,Q78XF5,OSTC,60,0.07919158390113228,0.00013185426933763056,8.75278844561707
3221,Q78YY6,DNAJC15,8,0.054255127972599626,7.736169676959793e-05,12.775698933195848
3222,Q78YZ6,SCOC,8,0.31179751650898246,1.2207462526631005e-08,2.2230683179286217
3224,Q78YZ6,SCOC,60,0.400522630882841,4.877773582146379e-05,1.7306067800266234
3225,Q78ZA7,NAP1L4,8,0.19555679598083098,9.347535453666151e-262,3.5444801449287886
3226,Q78ZA7,NAP1L4,21,0.16631107095696782,1.5185153370538883e-163,4.167775341542319
3227,Q78ZA7,NAP1L4,60,0.16295951336209719,3.13718010350395e-135,4.253493191402501
3228,Q791T5,MTCH1,60,0.0911972373034132,9.819015924212164e-09,7.600528273173942
3229,Q791V5,MTCH2,21,0.0431518290579878,1.1517119567636168e-25,16.06298494621139
3230,Q7M6Y3,PICALM,8,0.18583404365945172,7.674468285452996e-07,3.7299257278723648
3231,Q7M6Y3,PICALM,60,0.11406377914536905,6.194295593731336e-06,6.076838640218654
3232,Q7TMF3,NDUFA12,8,0.03778689896655807,6.020268535802752e-58,18.34358466868081
3233,Q7TMF3,NDUFA12,21,0.031822581870166886,1.8742751083144992e-42,21.781613553165485
3234,Q7TMF3,NDUFA12,60,0.035817269909134225,2.255878022260453e-48,19.352317536160868
3235,Q7TMK9,SYNCRIP,8,0.06523598941859653,2.463298856996094e-38,10.625226761140423
3236,Q7TMK9,SYNCRIP,21,0.07572683418430852,4.1250949360655074e-55,9.153257072293846
3237,Q7TMK9,SYNCRIP,60,0.07655837524219135,3.514842707050123e-33,9.05383869977888
3238,Q7TMM9,TUBB2A,8,0.06239326853728741,1.6576765152247661e-07,11.109326323330974
3239,Q7TMY8,HUWE1,8,0.13493621533287942,2.6909358850021763e-05,5.136850613825158
3240,Q7TMY8,HUWE1,60,0.09106492809877495,1.1230446330212497e-09,7.611571161711265
3241,Q7TN29,SMAP2,21,0.1843190971241867,0.0010378091408840106,3.7605825515352374
3242,Q7TNC4,LUC7L2,8,0.21698230239103428,2.909151226765981e-68,3.1944871674870114
3243,Q7TNC4,LUC7L2,21,0.2067345671286532,2.3322359782394066e-61,3.3528363939669177
3244,Q7TNC4,LUC7L2,60,0.17855058750664343,4.081333537054894e-66,3.8820772882315775
3245,Q7TNE3,SPAG7,8,0.8015461831827274,2.932966202292947e-15,0.8647626239172416
3247,Q7TNE3,SPAG7,60,0.6154796856491211,4.7546969330148824e-05,1.1261901842120288
3248,Q7TNG8,LDHD,8,0.12086411406538046,1.3219574556921362e-19,5.734929560522762
3249,Q7TNG8,LDHD,21,0.0902465340751795,3.735431906753653e-39,7.680596132174139
3250,Q7TNG8,LDHD,60,0.06446244197598515,7.467601583435187e-06,10.752729175512316
3251,Q7TNV0,DEK,8,0.16744171058153673,8.472037008573602e-12,4.139632700553505
3252,Q7TNV0,DEK,21,0.14552270419299704,5.341221149847043e-65,4.763154893278169
3253,Q7TNV0,DEK,60,0.11633442996846081,9.791129111089537e-08,5.95822905349571
3254,Q7TPV4,MYBBP1A,8,0.285604458763936,0.0017521542369125047,2.426948037015278
3255,Q7TPV4,MYBBP1A,21,0.27087395401713077,1.4030432405945543e-17,2.558928868133659
3256,Q7TPV4,MYBBP1A,60,0.3263253672155966,5.438586490596583e-06,2.124098369900851
3257,Q7TPW1,NEXN,8,0.4024661512577855,5.072812838943014e-187,1.7222496311645703
3258,Q7TPW1,NEXN,21,0.39438586332913395,1.1202602082586068e-166,1.7575355635439718
3259,Q7TPW1,NEXN,60,0.2968940875590495,1.7447870726749749e-192,2.334661448662512
3260,Q7TQ48,SRL,8,0.025960927679352194,6.876262116022384e-47,26.69963065731407
3261,Q7TQ48,SRL,21,0.01964226062032553,3.725760125425884e-34,35.28856448644646
3262,Q7TQ95,LNPK,8,0.13421235404404236,4.1652101571329854e-08,5.164555718413866
3263,Q7TQ95,LNPK,21,0.038372005125524,1.961472555840993e-42,18.06387699294043
3264,Q7TQ95,LNPK,60,0.0374478894665982,1.6492542492254045e-22,18.509646082410086
3265,Q7TQD2,TPPP,8,0.09843224858650518,2.2181901243744676e-12,7.04187083515406
3266,Q7TQD2,TPPP,21,0.06560646775590641,3.0302978593801773e-35,10.565226330105887
3267,Q7TQD2,TPPP,60,0.08230516831394999,4.411029697567037e-08,8.421672596743393
3268,Q7TQG1,PLEKHA6,8,0.10027467362755241,1.2750519836256306e-14,6.912485032207472
3269,Q7TQG1,PLEKHA6,60,0.08268480380020769,1.6280503872160837e-12,8.383005687898896
3270,Q7TQH0,ATXN2L,8,0.16208746409194377,4.6719945412680266e-12,4.276377475846985
3271,Q7TQH0,ATXN2L,21,0.21509144118714968,4.944493424827351e-10,3.222569790477355
3272,Q7TQH0,ATXN2L,60,0.16468804565943718,2.99604669926026e-18,4.208849390278897
3273,Q7TQI3,OTUB1,8,0.08259692112951524,9.31884023204124e-26,8.391925159934996
3274,Q7TQI3,OTUB1,21,0.07541744086541344,9.405892109375787e-42,9.190807492353187
3275,Q7TQI3,OTUB1,60,0.10489278181078822,3.2408332499849205e-128,6.608149470287526
3276,Q7TSC1,PRRC2A,8,0.1891376623328872,2.860229734808992e-13,3.6647760790232686
3277,Q7TSC1,PRRC2A,21,0.23828620977860052,1.7377005615354362e-37,2.908884996760706
3278,Q7TSC1,PRRC2A,60,0.16884160169902515,1.9341921809044867e-22,4.105310383133776
3279,Q7TSI3,PPP6R1,8,0.2239178489436413,5.02014925113334e-10,3.095542333181336
3280,Q7TSI3,PPP6R1,21,0.22743129696057637,3.878694625541432e-28,3.0477211792011962
3281,Q7TSI3,PPP6R1,60,0.19211293492215237,0.00029226924894492647,3.6080193186409915
3282,Q7TSQ8,PDPR,8,0.07024157033711274,6.382240803002287e-08,9.868047898606203
3283,Q7TSQ8,PDPR,21,0.08207153024973496,2.6807776943085413e-89,8.445647089200992
3284,Q80SU7,GVIN1,21,0.05425535475062195,1.9319179170032174e-32,12.775645532978466
3285,Q80SZ7,GNG5,8,0.12813510533992917,0.007279956635690999,5.409502561543127
3287,Q80TV8,CLASP1,21,0.27725843399735384,3.2934504955036078e-18,2.5000039514273555
3288,Q80TV8,CLASP1,60,0.2532753714305354,0.0034960064244093573,2.7367334480449133
3289,Q80U63,MFN2,60,0.2555415593297807,0.0001444478187239788,2.7124636101379784
3291,Q80U93,NUP214,8,0.23536712648622735,7.396081375821623e-07,2.944961732370494
3292,Q80U93,NUP214,21,0.1715942643267569,3.789660498168513e-15,4.039454251454616
3294,Q80UG5,SEPTIN9,8,0.12034312123211395,2.4567230870695913e-08,5.759757379260799
3295,Q80UU9,PGRMC2,8,0.09682070672115707,3.7499981611483303e-94,7.159079953384395
3296,Q80UU9,PGRMC2,21,0.09989334281043383,2.2035498398466527e-72,6.938872612115111
3297,Q80UU9,PGRMC2,60,0.09338254660293022,7.291179651882204e-22,7.4226630754380745
3299,Q80VD1,FAM98B,21,0.0874481386331484,7.431171942935204e-06,7.926380039576948
3300,Q80VD1,FAM98B,60,0.07516532376498337,0.0020961405472003807,9.221635001895061
3301,Q80VJ2,SRA1,8,0.20007613798827825,1.8811319549658455e-09,3.464417034082067
3302,Q80VJ2,SRA1,21,0.2141112930820498,1.813560935190855e-45,3.2373219113403966
3303,Q80VJ2,SRA1,60,0.20691833935582848,3.249051542297411e-05,3.3498586095260032
3304,Q80VP1,EPN1,8,0.14907105522133124,0.007062588147109031,4.649777111531171
3305,Q80VP5,MTRFR,8,0.05869516407396738,1.90635490033041e-56,11.809272390591572
3306,Q80VP5,MTRFR,21,0.0711136133925218,7.431122864626496e-12,9.747039244567983
3307,Q80VQ1,LRRC1,8,0.019739253498295417,1.1840962418870371e-45,35.11516687395509
3308,Q80W14,PRPF40B,8,0.0157794108159978,9.423818918240781e-32,43.92731697290021
3309,Q80WJ7,MTDH,8,0.3085929614226778,5.026195292650187e-08,2.246153565409893
3310,Q80WJ7,MTDH,21,0.14604135628164078,3.8763095457867444e-07,4.746238998378041
3311,Q80WJ7,MTDH,60,0.1439254640433203,7.387666356046208e-17,4.816014908600983
3312,Q80WM7,PRSS33,8,0.1339327523341792,0.000973519249960705,5.175337387455872
3313,Q80WM7,PRSS33,60,0.12081141671689713,0.00041439293016097133,5.737431108719042
3314,Q80WW9,DDRGK1,21,0.4578100785247855,5.063106583957131e-83,1.514049631221517
3315,Q80X19,COL14A1,60,0.11367126888136489,1.931613084309199e-05,6.0978221443394025
3316,Q80X50,UBAP2L,8,0.24613945663646658,7.798782627356192e-150,2.8160750414903317
3317,Q80X50,UBAP2L,21,0.29145892470370244,1.009404982991625e-179,2.37819851035476
3318,Q80X50,UBAP2L,60,0.23158632595104114,7.810146098381518e-91,2.9930401879879605
3319,Q80X71,TMEM106B,21,0.4207107337644438,0.00016479790660100719,1.6475623865305011
3320,Q80X71,TMEM106B,60,0.5361759809418318,2.217660919633844e-05,1.2927605957700348
3321,Q80X82,SYMPK,8,0.07639533185102149,7.44042424262329e-14,9.07316145849921
3322,Q80X82,SYMPK,21,0.06062363560603997,2.252976090733844e-25,11.433612874429567
3324,Q80X90,FLNB,8,0.08870877836786292,8.658148710331407e-144,7.81373831669241
3325,Q80X90,FLNB,21,0.07632475795386255,4.145606133740879e-121,9.081550982172061
3326,Q80X90,FLNB,60,0.0756632762507403,1.659985996873689e-39,9.16094590277755
3327,Q80XB4,NRAP,8,0.552437986694998,1.2232958011862742e-33,1.2547058624747198
3328,Q80XB4,NRAP,21,0.5126798643103553,5.641170310745099e-66,1.3520078099660697
3329,Q80XB4,NRAP,60,0.469770728363175,1.3574577181715505e-50,1.4755010023189017
3331,Q80XL6,ACAD11,8,0.3661145522956591,4.141552735055631e-10,1.8932521971980727
3332,Q80XL6,ACAD11,21,0.25689951510750264,4.0731061162315286e-17,2.6981256864960983
3333,Q80XL6,ACAD11,60,0.23783906735017135,2.3899438345328303e-32,2.914353761484534
3334,Q80XN0,BDH1,8,0.022998391519642475,2.466733363234036e-103,30.138941671983535
3335,Q80XN0,BDH1,21,0.018323126711462603,2.377449688128205e-16,37.82908842333801
3336,Q80XN0,BDH1,60,0.023182367957225336,1.2699225673236085e-09,29.899757515664376
3337,Q80XQ2,TBC1D5,8,0.22461897430730923,7.311829455219915e-08,3.0858799115146254
3338,Q80XQ2,TBC1D5,21,0.27236797103030147,7.056832785619293e-07,2.5448924039707714
3339,Q80XQ2,TBC1D5,60,0.2608028321206736,3.206735348808517e-08,2.657744070199459
3340,Q80XU3,NUCKS1,8,0.18201699827404114,4.040454501434017e-10,3.8081453223196045
3341,Q80Y14,GLRX5,8,0.06196790392861428,2.152112063352055e-25,11.185583771857706
3342,Q80Y14,GLRX5,21,0.05936077270043148,2.3273360041225505e-85,11.676855758902661
3343,Q80Y14,GLRX5,60,0.056133782203492445,2.3386845891508327e-40,12.34812894038022
3344,Q80Y55,BSDC1,8,0.2548744086078934,5.684116435215804e-06,2.7195636641036964
