,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
4731,Q61017,GNGT2_MOUSE,60,0.5590992306501725,0.0026484297903209635,1.2397569922496394
4732,Q61024,ASNS_MOUSE,8,0.3260178745712666,6.049997303950257e-05,2.12610177117275
4733,Q61024,ASNS_MOUSE,21,0.25605000802950634,1.133480782074598e-11,2.7070773631066216
4734,Q61024,ASNS_MOUSE,60,0.24550084306721,1.0496507342262949e-14,2.8234004083244004
4735,Q61025,IFT20_MOUSE,8,0.24621037244085747,1.5691264811690408e-08,2.8152639293311945
4736,Q61025,IFT20_MOUSE,21,0.40656978109661285,4.1216547405486504e-09,1.7048664529133641
4737,Q61025,IFT20_MOUSE,60,0.34847292238124006,3.5603504876614863e-13,1.9890991122736963
4738,Q61029,TMPO_MOUSE,8,0.09780237057225356,5.437554103548961e-156,7.087222697203114
4739,Q61029,TMPO_MOUSE,21,0.08688416561838454,1.6931353397308505e-118,7.97783089273607
4740,Q61029,TMPO_MOUSE,60,0.11235186266326017,1.905185531500514e-146,6.169432033694348
4741,Q61035,HARS1_MOUSE,8,0.15133843993398863,9.363874042360655e-44,4.5801131613507104
4742,Q61035,HARS1_MOUSE,21,0.15807266459938482,1.0549173985040008e-09,4.384990803543669
4743,Q61035,HARS1_MOUSE,60,0.1628384398186006,6.219724645129674e-18,4.2566557462236805
4744,Q61036,PAK3_MOUSE,8,0.25763548665612085,1.5597956736067686e-19,2.6904181157509717
4745,Q61036,PAK3_MOUSE,21,0.20697110822917766,5.4411538431818855e-28,3.349004537350345
4746,Q61036,PAK3_MOUSE,60,0.3797762659690084,4.777080967763241e-09,1.8251461259469794
4747,Q61048,WBP4_MOUSE,8,0.5063681482961654,0.0005477916132215642,1.3688601522276955
4748,Q61069,USF1_MOUSE,60,0.19135799592198469,0.006883887266357274,3.622253552668562
4749,Q61072,ADAM9_MOUSE,8,0.3048479014607504,3.9982030744126313e-07,2.2737475876939532
4750,Q61072,ADAM9_MOUSE,21,0.1621528475913993,0.0009385906412610653,4.274653148901655
4751,Q61072,ADAM9_MOUSE,60,0.2597195954429238,1.0517550407558999e-11,2.6688289706360333
4752,Q61074,PPM1G_MOUSE,8,0.5461615297614453,4.216196383955163e-67,1.2691248701875817
4753,Q61074,PPM1G_MOUSE,21,0.34218649767722326,3.8137860161579466e-14,2.0256415295900285
4754,Q61074,PPM1G_MOUSE,60,0.294957919849581,2.3689336282317553e-17,2.349986672381701
4755,Q61081,CDC37_MOUSE,8,0.2961971213443836,1.562751180544629e-57,2.340155020460291
4756,Q61081,CDC37_MOUSE,21,0.2197125589909729,2.3552373343291146e-45,3.154790894718148
4757,Q61081,CDC37_MOUSE,60,0.25716929255013715,2.548805511449617e-47,2.6952952807334527
4758,Q61087,LAMB3_MOUSE,8,0.04304087999917102,3.881658939375971e-45,16.10439146628265
4759,Q61087,LAMB3_MOUSE,21,0.06630184306115099,4.2010242189431175e-35,10.454417985343897
4760,Q61087,LAMB3_MOUSE,60,0.05920846875412004,2.1871445989559237e-36,11.706892529824334
4763,Q61092,LAMC2_MOUSE,8,0.04875722237825096,4.9026446654906207e-42,14.216297540139122
4764,Q61092,LAMC2_MOUSE,21,0.07689863814816797,1.8485687851156823e-09,9.013777060972032
4765,Q61092,LAMC2_MOUSE,60,0.046092978647778525,1.9828836492647182e-19,15.038020993536982
4767,Q61093,CYBB_MOUSE,21,0.31620048309978066,3.057235858160862e-06,2.1921129713809284
4769,Q61096,PRTN3_MOUSE,60,0.1640924153210786,1.365238065879696e-10,4.224126869018709
4770,Q61097,KSR1_MOUSE,8,0.22992052291604675,2.1916993543343574e-10,3.0147251396650714
4771,Q61097,KSR1_MOUSE,21,0.21686504230601358,7.437701524467539e-07,3.196214443736212
4772,Q61097,KSR1_MOUSE,60,0.21838372774866047,1.3948520368512384e-12,3.173987309886448
4773,Q61102,ABCB7_MOUSE,8,0.08701888934621509,5.3087337149126736e-14,7.965479515627648
4774,Q61102,ABCB7_MOUSE,21,0.04347849188963009,1.509904294729396e-08,15.942300444079235
4775,Q61102,ABCB7_MOUSE,60,0.05891159231803142,9.919829079932833e-07,11.765887718974279
4776,Q61103,DPF2_MOUSE,8,0.3873456492044233,1.1188833499467702e-18,1.7894797114247019
4777,Q61103,DPF2_MOUSE,21,0.31737263682949657,9.616644158664893e-08,2.184016831080266
4778,Q61103,DPF2_MOUSE,60,0.4090620682654604,6.803247377955553e-17,1.694479235141715
4779,Q61107,GBP4_MOUSE,8,0.09010280286253089,1.1214417807225219e-09,7.6928481527647286
4780,Q61112,SDF4_MOUSE,8,0.7573983609144379,1.2000077127402896e-05,0.9151685775013831
4781,Q61112,SDF4_MOUSE,60,1.057038069187778,1.7731174237805123e-10,0.6557447652690083
4782,Q61114,BPIFB1_MOUSE,8,0.7271179060939195,2.741151492584283e-18,0.9532803067435582
4783,Q61114,BPIFB1_MOUSE,21,0.7360313649793693,1.3817892372971775e-20,0.9417359280325968
4784,Q61114,BPIFB1_MOUSE,60,0.7099608545456547,1.0270001049307924e-28,0.9763174633107491
4785,Q61129,CFI_MOUSE,8,0.13854359050037104,0.00024074673414139388,5.003098144465145
4786,Q61129,CFI_MOUSE,21,0.06673837975271271,0.0012403781331042142,10.386035488549165
4787,Q61129,CFI_MOUSE,60,0.49807609936741304,1.328203915731086e-20,1.3916491504817927
4788,Q61133,GSTT2_MOUSE,8,0.07208816836157776,1.2406626236354683e-51,9.615269694234394
4789,Q61133,GSTT2_MOUSE,21,0.06003461533332666,5.510492557581118e-47,11.545791985364195
4790,Q61133,GSTT2_MOUSE,60,0.06090741482211628,1.4761563457957833e-35,11.380341500034483
4791,Q61136,PRPF4B_MOUSE,8,0.1777172363760164,3.5826967970243715e-09,3.900281113382697
4792,Q61136,PRPF4B_MOUSE,21,0.18069379815287046,1.0173365952772717e-15,3.8360319371533125
4793,Q61136,PRPF4B_MOUSE,60,0.1125869609927134,3.197177159568166e-21,6.15654934148907
4794,Q61142,SPIN1_MOUSE,8,0.8985579423982872,1.1624944143175355e-16,0.7713995368066167
4795,Q61142,SPIN1_MOUSE,21,0.22870423416689134,0.00014255274270566316,3.030757970375564
4796,Q61142,SPIN1_MOUSE,60,1.039717956837184,1.3680607675278223e-33,0.6666684710039009
4797,Q61143,TRPC6_MOUSE,8,0.2670918905117919,0.004160449432465206,2.5951637065122477
4798,Q61143,TRPC6_MOUSE,21,0.19408150224899023,1.8653271014015045e-05,3.5714232037976283
4799,Q61143,TRPC6_MOUSE,60,0.3121702812848715,0.00013646690049737766,2.220413736076986
4800,Q61146,OCLN_MOUSE,8,0.09732423349397883,3.26650946407558e-06,7.122040993036213
4801,Q61146,OCLN_MOUSE,21,0.05233464203491605,3.0724430892852217e-12,13.244519377767006
4802,Q61146,OCLN_MOUSE,60,0.11143875541521121,2.853203448088007e-07,6.219983146593289
4803,Q61147,CP_MOUSE,8,0.27860818721634895,2.2709161342881377e-133,2.4878923605417684
4804,Q61147,CP_MOUSE,21,0.19399908738490057,6.456255525437957e-141,3.572940418965572
4805,Q61147,CP_MOUSE,60,0.20790820287811027,4.870009559782614e-80,3.3339097301818086
4806,Q61151,PPP2R5E_MOUSE,8,0.18641070514253377,2.432694828376427e-12,3.7183872032990246
4807,Q61151,PPP2R5E_MOUSE,21,0.13532217692812437,1.9331052416310843e-05,5.122199452408355
4808,Q61151,PPP2R5E_MOUSE,60,0.16956277874635892,1.2769636234496474e-05,4.087849855284525
4809,Q61152,PTPN18_MOUSE,60,0.7184788561960248,7.60523533320935e-24,0.9647426289338594
4810,Q61160,FADD_MOUSE,8,0.16622269648578106,1.1034797336782248e-21,4.169991193827362
4811,Q61160,FADD_MOUSE,21,0.1472074579311715,6.373465541146215e-19,4.708641738002392
4812,Q61160,FADD_MOUSE,60,0.19311200206634266,4.969791002593473e-27,3.5893531895641475
4813,Q61164,CTCF_MOUSE,8,0.3132699094121908,1.386936421926447e-13,2.212619724187821
4815,Q61164,CTCF_MOUSE,60,0.144559365160925,7.49764026546261e-10,4.794896406665363
4816,Q61165,SLC9A1_MOUSE,8,0.2308904817241965,1.204524682959409e-05,3.00206043741519
4817,Q61166,MAPRE1_MOUSE,8,0.2109304964947845,1.8255676709783726e-77,3.2861401839874973
4818,Q61166,MAPRE1_MOUSE,21,0.19033745512141326,4.900298214956959e-45,3.6416751506832834
4819,Q61166,MAPRE1_MOUSE,60,0.230606102296385,1.898707147339018e-68,3.0057625260457432
4820,Q61171,PRDX2_MOUSE,8,0.04445210082347159,3.2144007095797265e-11,15.593125357844725
4821,Q61171,PRDX2_MOUSE,21,0.0639740458677438,1.900527767801085e-14,10.834818576160044
4822,Q61171,PRDX2_MOUSE,60,0.08352969974764378,1.558479929490841e-113,8.298212284421599
4823,Q61176,ARG1_MOUSE,8,0.15041333115705532,0.0025912185081832535,4.608282891070273
4825,Q61176,ARG1_MOUSE,60,0.4130609111180105,4.812482265755352e-07,1.6780749809606526
4826,Q61187,TSG101_MOUSE,8,0.14429247979387413,9.221735916497864e-05,4.803765113401097
4827,Q61187,TSG101_MOUSE,60,0.17158782931017683,1.6442839364106139e-06,4.039605742123779
4828,Q61189,CLNS1A_MOUSE,8,0.15150304394960376,1.4856705433737592e-06,4.575136990584261
4829,Q61191,HCFC1_MOUSE,8,0.25853234581608514,1.2091513882943365e-84,2.6810849465352264
4830,Q61191,HCFC1_MOUSE,21,0.17703449917839212,6.622326776586813e-36,3.9153226279443003
4831,Q61191,HCFC1_MOUSE,60,0.1760686823332656,5.670853674348112e-17,3.9367999542811662
4832,Q61193,RGL2_MOUSE,8,0.1301119523014878,7.081408371120552e-18,5.327313657962992
4833,Q61193,RGL2_MOUSE,21,0.13173736504841463,1.8892096609398036e-27,5.261583760273387
4834,Q61193,RGL2_MOUSE,60,0.1131412340096757,1.1909913788960132e-07,6.126388726683573
4835,Q61194,PIK3C2A_MOUSE,21,0.19333124045898153,6.392925135061886e-05,3.5852828488265356
4836,Q61205,PAFAH1B3_MOUSE,8,0.21909264860758246,4.476842329108543e-151,3.163717198934609
4837,Q61205,PAFAH1B3_MOUSE,21,0.16458269526588185,1.6352077630456656e-07,4.2115435006102695
4838,Q61205,PAFAH1B3_MOUSE,60,0.23630448163567577,1.0555529437826036e-26,2.9332798758705314
4839,Q61206,PAFAH1B2_MOUSE,8,0.16161734854017049,1.831043827667608e-23,4.2888166822490685
4840,Q61206,PAFAH1B2_MOUSE,21,0.0913828474730372,6.638057478181574e-07,7.585090634918775
4841,Q61206,PAFAH1B2_MOUSE,60,0.1348419210183779,1.3612394974689746e-09,5.140442789045364
4842,Q61207,PSAP_MOUSE,8,0.19223575755446412,7.600220248653744e-97,3.605714094910585
4843,Q61207,PSAP_MOUSE,21,0.19644764919244792,2.6272946714614627e-59,3.5284065928470887
4844,Q61207,PSAP_MOUSE,60,0.2542260566272785,4.357048363588896e-72,2.726499359490008
4845,Q61210,ARHGEF1_MOUSE,8,0.23921174303292994,2.032283546618903e-26,2.897630240771777
4846,Q61210,ARHGEF1_MOUSE,21,0.17317655722578107,1.3072381839018382e-11,4.002546254896649
4847,Q61210,ARHGEF1_MOUSE,60,0.20927718596773753,1.3963839001787934e-23,3.3121010173884975
4848,Q61211,EIF2D_MOUSE,8,0.2381403766764261,6.112702397724193e-20,2.9106663482848227
4849,Q61211,EIF2D_MOUSE,60,0.38007974329202776,1.1133355287089112e-10,1.823688825287849
4850,Q61233,LCP1_MOUSE,8,0.1686147008455786,0.0,4.110834803157205
4851,Q61233,LCP1_MOUSE,21,0.16789724689257543,0.0,4.128401110730762
4852,Q61233,LCP1_MOUSE,60,0.16067135476451114,3.539384158766861e-225,4.314068189540446
4853,Q61235,SNTB2_MOUSE,8,0.06003411787601274,8.450612765769272e-35,11.545887656607002
4854,Q61235,SNTB2_MOUSE,21,0.051195653858386,7.565773874829325e-23,13.539180151449628
4855,Q61235,SNTB2_MOUSE,60,0.06546997003860161,1.2292050449035498e-35,10.587253669907902
4856,Q61239,FNTA_MOUSE,8,0.10930895333086195,3.874561774886789e-12,6.341174802597293
4857,Q61239,FNTA_MOUSE,21,0.07486527561637156,5.45387306592431e-15,9.258593852132533
4858,Q61239,FNTA_MOUSE,60,0.08093761977977983,0.00844141323972488,8.56396793537917
4859,Q61247,SERPINF2_MOUSE,8,0.381709588769272,9.610549274053083e-07,1.8159019342291782
4860,Q61247,SERPINF2_MOUSE,60,0.12996283323947685,3.875122814166557e-06,5.333426205649989
4861,Q61249,IGBP1_MOUSE,8,0.22960366238699592,1.1613961018647367e-71,3.0188855585049374
4862,Q61249,IGBP1_MOUSE,21,0.19931721827900095,9.183520318723827e-37,3.477608139150775
4863,Q61249,IGBP1_MOUSE,60,0.21867866123731755,8.572865591143429e-66,3.169706530294322
4865,Q61263,SOAT1_MOUSE,21,0.4298421008571462,6.609982243540116e-43,1.6125623320231863
4866,Q61263,SOAT1_MOUSE,60,0.3852082244012481,6.16638156514153e-14,1.7994090900767887
4867,Q61286,TCF12_MOUSE,21,1.1355016493838521,0.004582890241970634,0.6104325616224882
4868,Q61288,ACVRL1_MOUSE,8,0.6224220856125645,1.5342935463606264e-20,1.1136288325594612
4869,Q61292,LAMB2_MOUSE,8,0.08312449085624143,1.673404292012986e-22,8.33866377309546
4870,Q61292,LAMB2_MOUSE,21,0.24615474734277082,1.09976641473003e-32,2.8159001117891784
4871,Q61292,LAMB2_MOUSE,60,0.11574600090666365,6.763020342422175e-23,5.988519474801483
4872,Q61301,CTNNA2_MOUSE,8,0.3579353150710961,1.045296539136454e-88,1.9365152064480327
4873,Q61301,CTNNA2_MOUSE,21,0.27062075695444343,3.810225952872043e-44,2.561323042476858
4874,Q61301,CTNNA2_MOUSE,60,0.31515114513898324,7.37295584273871e-29,2.1994119052122243
4875,Q61316,HSPA4_MOUSE,8,0.09571700381683731,1.4077213286670172e-160,7.241630566355188
4876,Q61316,HSPA4_MOUSE,21,0.10419815201105904,1.3846292213376828e-149,6.652202243340921
4877,Q61316,HSPA4_MOUSE,60,0.14380390372694654,6.5658523043397675e-93,4.82008598233944
4878,Q61333,TNFAIP2_MOUSE,60,0.2534740841695543,0.030029711191665732,2.734587967171761
4879,Q61335,BCAP31_MOUSE,8,0.3340253376695371,1.2469297408759995e-06,2.0751335374614603
4880,Q61335,BCAP31_MOUSE,21,0.4394296563735809,1.7885893473899378e-25,1.577379156154783
4881,Q61335,BCAP31_MOUSE,60,0.3136110310226927,5.543630879973038e-13,2.210213009088285
4882,Q61337,BAD_MOUSE,8,0.3172479393432837,1.0626050279117121e-09,2.1848752808128196
4883,Q61337,BAD_MOUSE,60,0.24548436349514532,1.6291761708775454e-06,2.8235899455716367
4884,Q61362,CHI3L1_MOUSE,8,0.47037086873621453,3.263821373390667e-17,1.473618428841656
4885,Q61362,CHI3L1_MOUSE,21,0.3942541463041292,4.493959789829708e-27,1.7581227415304057
4886,Q61362,CHI3L1_MOUSE,60,0.3868615378271626,6.937034399678364e-29,1.7917190332568582
4887,Q61390,CCT6B_MOUSE,21,0.09198818251077423,5.725193752794521e-07,7.535176385061848
4888,Q61391,MME_MOUSE,8,0.11150816075142242,2.0408044284790998e-109,6.216111680876266
4889,Q61391,MME_MOUSE,21,0.0810965990896806,5.889630683140623e-107,8.547179392731735
4890,Q61391,MME_MOUSE,60,0.10892035521624728,1.3067390289736856e-44,6.36379838445983
4891,Q61398,PCOLCE_MOUSE,8,0.2779160418330567,8.237261970838859e-11,2.4940884160127634
4892,Q61398,PCOLCE_MOUSE,21,0.1137329176328958,3.493583669941082e-10,6.0945168293076595
4893,Q61398,PCOLCE_MOUSE,60,0.2814634450169633,1.5244018168572155e-10,2.4626543618059196
4894,Q61414,KRT15_MOUSE,8,0.1976276147516733,1.9392984104467969e-07,3.5073397077170183
4895,Q61414,KRT15_MOUSE,21,0.1423271542561271,1.0840707199291628e-08,4.870097938672906
4896,Q61414,KRT15_MOUSE,60,0.07916805029818554,1.193970320054571e-07,8.755390311485689
4897,Q61425,HADH_MOUSE,8,0.09181024636977424,7.439131765375754e-44,7.549780203924419
4898,Q61425,HADH_MOUSE,21,0.08155320790993101,6.548143845365361e-23,8.499324530869108
4899,Q61425,HADH_MOUSE,60,0.09896281804857479,3.012639779250057e-23,7.004117245526716
4900,Q61464,ZNF638_MOUSE,8,0.3973267753432737,6.805657802372807e-05,1.7445267310794625
4901,Q61468,MSLN_MOUSE,8,0.11279566635328235,1.303142720784287e-05,6.1451579033982515
4902,Q61468,MSLN_MOUSE,21,0.3461283195006445,3.981996635027002e-07,2.0025728653464157
4903,Q61468,MSLN_MOUSE,60,0.6185907654232667,1.7906712767831244e-13,1.1205262336654247
4904,Q61475,CD55_MOUSE,8,0.2855419790119952,0.0011510842699851522,2.427479080162946
4905,Q61490,ALCAM_MOUSE,8,0.25070314299316915,1.487985555727438e-232,2.7648124881259717
4906,Q61490,ALCAM_MOUSE,21,0.22398251886882328,3.055939502255979e-128,3.094648564810056
4907,Q61490,ALCAM_MOUSE,60,0.2598634966720852,5.059354717443725e-128,2.667351087923708
4908,Q61503,NT5E_MOUSE,8,0.10401548880897032,1.9284013737289743e-23,6.663884278166927
4909,Q61503,NT5E_MOUSE,21,0.118044234969309,2.8247201037539986e-20,5.871927423987801
4910,Q61503,NT5E_MOUSE,60,0.08239901840004644,5.114293102559006e-06,8.41208055652705
4911,Q61508,ECM1_MOUSE,8,0.3475008192505529,1.9899408870299203e-19,1.9946634429663794
4912,Q61508,ECM1_MOUSE,21,0.093803809112556,1.633364670870123e-07,7.389328718285118
4913,Q61508,ECM1_MOUSE,60,0.13601505834479335,9.79453134231012e-13,5.096106188498936
4914,Q61510,TRIM25_MOUSE,8,0.2324680510613302,1.521880774052246e-52,2.981687923976606
4915,Q61510,TRIM25_MOUSE,21,0.2554477861353934,1.0464903358136737e-11,2.7134593376063196
4916,Q61510,TRIM25_MOUSE,60,0.22952193325340325,3.2895136914033966e-05,3.019960535948769
4917,Q61543,GLG1_MOUSE,8,0.3454178296878963,1.5838119028150415e-42,2.0066919567708514
4918,Q61543,GLG1_MOUSE,21,0.27563042169973917,8.07532177395553e-18,2.5147702357580553
4919,Q61543,GLG1_MOUSE,60,0.29738635834989074,4.59355702502559e-40,2.33079682742011
4920,Q61545,EWSR1_MOUSE,8,0.13802378284964706,4.044710318347465e-06,5.021940177621481
4921,Q61545,EWSR1_MOUSE,21,0.18927145460834505,3.4116185595592542e-15,3.662185520760425
4922,Q61545,EWSR1_MOUSE,60,0.2905724760714421,1.2116418620048368e-11,2.385453673834969
4923,Q61550,RAD21_MOUSE,8,0.06857614164381927,2.0847309200251662e-07,10.107701657525643
4924,Q61550,RAD21_MOUSE,21,0.14554048255046592,1.0253945619861654e-07,4.762573054679804
4925,Q61550,RAD21_MOUSE,60,0.2251166982941739,2.2247991166423653e-06,3.07905715485471
4926,Q61553,FSCN1_MOUSE,8,0.18504138725425778,6.148710609887045e-16,3.7459035021582503
4927,Q61553,FSCN1_MOUSE,60,0.2113664204666825,2.342844145838774e-16,3.279362819456014
4929,Q61554,FBN1_MOUSE,21,0.3335179148523519,2.1248808223327087e-16,2.078290699516999
4930,Q61554,FBN1_MOUSE,60,0.3107085203236377,2.061193136160629e-33,2.2308599063777037
4931,Q61559,FCGRT_MOUSE,8,0.3792263241378274,1.033124521339339e-17,1.8277928942190873
4932,Q61559,FCGRT_MOUSE,21,0.30495038241493844,0.003213072033830532,2.2729834770851247
4933,Q61576,FKBP10_MOUSE,8,0.3930588076376315,2.247283220525004e-37,1.7634694022655537
4934,Q61576,FKBP10_MOUSE,21,0.4612118685398084,4.108982990710235e-13,1.5028823580677606
4935,Q61576,FKBP10_MOUSE,60,0.367244354875544,9.755605919695533e-16,1.887427734035141
4936,Q61581,IGFBP7_MOUSE,8,0.3233357070102152,3.056616206173496e-15,2.1437384289203996
4937,Q61581,IGFBP7_MOUSE,21,0.37350018290508646,2.821076291940739e-12,1.8558148356679312
4938,Q61581,IGFBP7_MOUSE,60,0.4350198261167219,2.3304344609220225e-13,1.5933691729580255
4939,Q61584,FXR1_MOUSE,8,0.23701369863951255,0.0005283041749375119,2.9245026111937595
4940,Q61595,KTN1_MOUSE,8,0.34102343820906816,4.6077236565233675e-112,2.032549974277732
4941,Q61595,KTN1_MOUSE,21,0.2451454895449049,4.970445869942371e-27,2.82749310153217
4942,Q61595,KTN1_MOUSE,60,0.25506685329867274,1.9476285056054878e-60,2.717511787971519
4943,Q61598,GDI2_MOUSE,8,0.1124377031381032,4.540698323516566e-225,6.164721985725531
4944,Q61598,GDI2_MOUSE,21,0.10370135400260168,1.5314337865631582e-115,6.684070687664844
4945,Q61598,GDI2_MOUSE,60,0.13674707009723788,8.43279353912354e-174,5.06882655743237
4946,Q61599,ARHGDIB_MOUSE,8,0.29975761984869304,1.1962655287495263e-56,2.312358834814012
4947,Q61599,ARHGDIB_MOUSE,21,0.33299666489620106,1.0347245865386563e-33,2.0815439120869494
4948,Q61599,ARHGDIB_MOUSE,60,0.28957621612140577,2.161718604625197e-49,2.3936606046034563
4949,Q61646,HP_MOUSE,8,0.45235903302181213,5.871864931387382e-26,1.532294328090764
4950,Q61646,HP_MOUSE,21,0.36531070555351497,1.5585117391676837e-24,1.8974181977768647
4951,Q61646,HP_MOUSE,60,0.30309525076932825,4.362482511919698e-28,2.2868955511528863
4952,Q61655,DDX19A_MOUSE,8,0.2800029271584147,5.136218025022312e-57,2.4754997656427706
4953,Q61655,DDX19A_MOUSE,21,0.2318163568513864,1.9728929543407435e-13,2.9900702002849195
4954,Q61655,DDX19A_MOUSE,60,0.19531359635609388,3.499210592261861e-19,3.5488936433089173
4955,Q61656,DDX5_MOUSE,8,0.6430752141341111,6.946942280787304e-173,1.077863312603729
4956,Q61656,DDX5_MOUSE,21,0.49033635049184676,4.246420720862945e-82,1.413615735126843
4957,Q61656,DDX5_MOUSE,60,0.3723063943901469,2.7303959933530527e-54,1.8617654464284685
4958,Q61686,CBX5_MOUSE,8,0.4338971937317249,3.196425626677008e-36,1.597491734386539
4959,Q61686,CBX5_MOUSE,21,0.25778948236251875,8.657700519125375e-27,2.688810940646527
4960,Q61686,CBX5_MOUSE,60,0.2733814923917847,1.277861066004641e-22,2.535457592595887
4961,Q61687,ATRX_MOUSE,8,0.4171795924565357,3.38034789905738e-14,1.6615078807627954
4962,Q61687,ATRX_MOUSE,21,0.42545968869187367,1.335423725003222e-06,1.6291723963111724
4963,Q61687,ATRX_MOUSE,60,0.40454283934292656,5.361451992721124e-09,1.713408601387632
4964,Q61699,HSPH1_MOUSE,8,0.29541592903772984,8.06788586268991e-07,2.346343282225036
4965,Q61699,HSPH1_MOUSE,21,0.11507109413461915,0.0010344260435319911,6.0236429119988
4967,Q61702,ITIH1_MOUSE,8,0.3140882160099685,1.7479118546860544e-15,2.206855097479831
4968,Q61702,ITIH1_MOUSE,21,0.37696189087255383,3.256710369272785e-16,1.8387725585616022
4969,Q61702,ITIH1_MOUSE,60,0.17542910955711452,0.0021978808331110425,3.951152589840155
4970,Q61703,ITIH2_MOUSE,8,0.5634752722898793,1.2488075492657349e-20,1.23012883554428
4971,Q61703,ITIH2_MOUSE,60,0.2877770182239525,2.4492540350170893e-08,2.4086259036172493
4972,Q61704,ITIH3_MOUSE,8,0.5719112393320596,3.667795730884757e-12,1.2119838410056047
4973,Q61704,ITIH3_MOUSE,21,0.6984296817864248,3.031617159153432e-13,0.9924366026183651
4974,Q61704,ITIH3_MOUSE,60,0.5393266875585754,1.8896409062706995e-08,1.285208383990202
4975,Q61712,DNAJC1_MOUSE,8,0.1936602405991896,0.001254901221035759,3.5791919829043417
4976,Q61712,DNAJC1_MOUSE,21,0.32699554627749133,0.0001098548059825706,2.119745019315139
4977,Q61712,DNAJC1_MOUSE,60,0.26721964790392355,0.007386276447411976,2.5939229618667867
4978,Q61730,IL1RAP_MOUSE,8,0.5600946596085056,9.922599783227948e-07,1.2375536325314023
4979,Q61730,IL1RAP_MOUSE,21,0.37769860599985494,9.805886746537774e-05,1.835185964547117
4980,Q61730,IL1RAP_MOUSE,60,0.2538098197738926,0.00042386356673469863,2.730970697577572
4981,Q61733,MRPS31_MOUSE,8,0.3404303003932207,1.0049717300065506e-16,2.036091322538893
4983,Q61733,MRPS31_MOUSE,60,0.17087928748185705,2.0090683484370336e-12,4.05635575132849
4984,Q61735,CD47_MOUSE,8,0.11448496333777124,1.1592532652917283e-69,6.054482268688119
4985,Q61735,CD47_MOUSE,21,0.10317039107985061,1.2402513730501405e-154,6.718470031033141
4986,Q61735,CD47_MOUSE,60,0.1403214674724679,1.0165257949860191e-95,4.939708749097466
4987,Q61739,ITGA6_MOUSE,8,0.12442364772636598,9.770622569847112e-82,5.5708636840829735
4988,Q61739,ITGA6_MOUSE,21,0.11771532461285705,2.3806370255833728e-35,5.888334274569368
4989,Q61739,ITGA6_MOUSE,60,0.16920926543485992,2.5377687480902646e-30,4.096390222950199
4990,Q61749,EIF2B4_MOUSE,8,0.21049138078209786,7.561334633002377e-08,3.292995551573183
4992,Q61753,PHGDH_MOUSE,8,0.08877655935324663,1.4432423481718469e-46,7.807772520242375
4993,Q61753,PHGDH_MOUSE,21,0.15291117631134957,9.331417673418475e-30,4.533005351738293
4994,Q61753,PHGDH_MOUSE,60,0.12709906506170704,5.852983912021831e-35,5.453597791796658
4995,Q61768,KIF5B_MOUSE,8,0.199141202403675,6.479637642370887e-176,3.480681909085198
4996,Q61768,KIF5B_MOUSE,21,0.185128812317275,2.026553888872547e-121,3.744134540073779
4997,Q61768,KIF5B_MOUSE,60,0.18046589086583625,6.885472176424726e-57,3.8408763962784063
4998,Q61771,KIF3B_MOUSE,8,0.22309464454620803,2.78090240946244e-06,3.1069646784657734
4999,Q61771,KIF3B_MOUSE,60,0.2797845832146405,0.004513845930673318,2.4774316461468078
5000,Q61789,LAMA3_MOUSE,8,0.04825003227316672,3.870636205975696e-09,14.365735065951968
5001,Q61789,LAMA3_MOUSE,21,0.04480950207349261,1.1294369319272749e-07,15.46875435980311
5002,Q61789,LAMA3_MOUSE,60,0.04870112777581548,2.29603968902974e-05,14.232672059478583
5003,Q61792,LASP1_MOUSE,8,0.0929260177184748,1.3390265268599352e-27,7.45912928992479
5004,Q61792,LASP1_MOUSE,21,0.08688483755745313,5.907818878156036e-40,7.977769194787266
5005,Q61792,LASP1_MOUSE,60,0.11041213494784222,2.417182052252829e-24,6.2778170251610685
5006,Q61805,LBP_MOUSE,8,0.2663835989331175,0.022599268236877086,2.6020640284763843
5007,Q61823,PDCD4_MOUSE,8,0.39545018859553,8.113380556982931e-06,1.7528052850896538
5008,Q61823,PDCD4_MOUSE,21,0.5796976490857553,2.0556354180037195e-05,1.1957046602709394
5009,Q61823,PDCD4_MOUSE,60,0.7111347705109179,1.317464475451086e-11,0.9747057931957829
5010,Q61827,MAFK_MOUSE,21,0.20093522068958422,5.908514419515736e-06,3.4496051920671347
5011,Q61830,MRC1_MOUSE,8,0.29323292396045014,1.042673829758223e-93,2.3638108954417194
5012,Q61830,MRC1_MOUSE,21,0.22001848836855387,2.4224008764145067e-27,3.150404248750458
5013,Q61830,MRC1_MOUSE,60,0.19025274351498375,9.379788532061418e-37,3.643296636641432
5014,Q61878,PRG2_MOUSE,8,0.21728451113014696,0.0005870514720579138,3.190044135933696
5015,Q61878,PRG2_MOUSE,21,0.11974184400978509,1.9806414984634508e-117,5.788679690813034
5016,Q61879,MYH10_MOUSE,8,0.06875719408506571,3.6954666960275173e-187,10.081085910841425
5017,Q61879,MYH10_MOUSE,21,0.0705726511681325,5.794267142674999e-164,9.82175345671214
5018,Q61879,MYH10_MOUSE,60,0.10450849893053857,1.9854440800975103e-59,6.632447960243354
