Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q9QXB9,DRG2_MOUSE,0.1276317738536249,,,,,,,,
Q9QXC1,FETUB_MOUSE,0.9492571301731172,0.5331376210962029,0.5873105978035749,0.8322909403229493,4.702848922018406e-05,0.0006272376956561,0.1396156808664573,0.3965078384594376,0.649799518853759
Q9QXD1,ACOX2_MOUSE,,0.4896444091189644,0.2835980906089634,,,,-0.7878865922798364,0.2347013178822905,0.4765103097446126
Q9QXD6,FBP1_MOUSE,,,0.5900672742169666,,,,,,
Q9QXD8,LIMD1_MOUSE,0.1212079436097299,,0.1545218052668216,,,,,,
Q9QXE0,HACL1_MOUSE,,,0.6232169878211258,,,,,,
Q9QXG4,ACSS2_MOUSE,0.2532435783309685,,0.1506025555593788,,,,,,
Q9QXH4,ITGAX_MOUSE,0.5547628212579939,0.3412450747194983,,0.7010628818989666,0.0394662245518275,0.1193444080687061,,,
Q9QXJ1,APBB1_MOUSE,,0.9280491799458774,0.9294597544490656,,,,0.0021911380279843,0.9938583278151688,1.0
Q9QXK3,COPG2_MOUSE,0.1924210537815492,0.1781802636917829,0.1442917259469252,0.1109291162555714,0.7467581830584712,0.8480836270733277,-0.3043489697934405,0.3908340351954424,0.644889898837879
Q9QXL8,NME7_MOUSE,,,0.1164921267711023,,,,,,
Q9QXN0,SHROOM3_MOUSE,0.5190777315164554,0.35127356356035,0.435367689724582,0.5633555922085609,0.0039033784654368,0.020960695163827,0.3096393385724677,0.1413687826010039,0.3499421095461775
Q9QXN3,TRIP4_MOUSE,,0.2699207597352794,,,,,,,
Q9QXS1,PLEC_MOUSE,0.0906382691569588,0.0750345988162829,0.0916051593908665,0.272564328798494,2.7447938173661053e-08,1.1911307560538612e-06,0.2878728734753907,0.000177644927471,0.0029680795604774
Q9QXS6,DBN1_MOUSE,0.1733128558367882,0.1601635490304409,0.1883544598157578,0.1138328253158266,0.9174763099997352,0.9568467174536336,0.2339043454906661,0.791244676490153,0.9198974618049331
Q9QXT0,CNPY2_MOUSE,0.2852998519706594,0.2198301207955318,0.2205710605586246,0.3760899226144355,0.0359224469292557,0.1122490936903697,0.0048544426111386,0.6747399944912005,0.8471764737700676
Q9QXT5,EGFL7_MOUSE,0.0637354286012028,0.3408447500574232,0.1095176932098879,-2.4189473105606267,0.0455175254664802,0.1311176479855326,-1.6379507974664296,0.0674665957631497,0.2172069356496904
Q9QXX4,SLC25A13_MOUSE,0.4157944962137342,0.1404756791435089,0.2042652773014647,1.5655502864947413,0.0101112526044234,0.0433094253199912,0.5401236085266179,0.3943356857899395,0.6480961373197269
Q9QXY6,EHD3_MOUSE,0.0632553201841157,0.0867494194126714,0.0852662439450334,-0.4556672772541116,0.1992728451030061,0.3733947485910697,-0.024879396204534,0.930180697675454,0.9840577051556896
Q9QY23,PKP3_MOUSE,0.1297726631203511,,,,,,,,
Q9QY24,ZBP1_MOUSE,0.3820099562702103,0.6104023464475918,0.4719761361493402,-0.6761502685438436,,,-0.3710465915305142,0.5770165969301739,0.7938070937695163
Q9QY36,NAA10_MOUSE,0.2942089679006461,,0.215154120166424,,,,,,
Q9QY76,VAPB_MOUSE,0.2459634005953258,0.1707724076647916,0.2128849795037164,0.5263687660491804,0.0743381651509998,0.1856162641712042,0.3179992691788844,0.8314013363542305,0.9394365575658082
Q9QY93,DCTPP1_MOUSE,0.3912319451526044,0.1605383076424861,0.2496183530838168,1.2851065808327733,0.0605467451695227,0.161114250528146,0.6368064174007667,0.2840015048649604,0.5347670232038869
Q9QYA2,TOMM40_MOUSE,0.0917247314764162,,,,,,,,
Q9QYB1,CLIC4_MOUSE,0.1728534278918451,0.1321082907272232,0.1498169260148373,0.3878282055483953,0.0042444864547121,0.0223893248519462,0.1814796170699639,0.6278223654551849,0.8214485947471698
Q9QYB5,ADD3_MOUSE,0.1372016906476897,0.1682941720616309,0.1441990797081351,-0.2946869587468432,0.1645558010157308,0.3266228573095057,-0.2229232605700127,0.2427221388490955,0.4867548713467402
Q9QYB8,ADD2_MOUSE,0.0409720435162209,,0.1122056016438119,,,,,,
Q9QYC0,ADD1_MOUSE,0.1010167704747069,0.0930469864547707,0.1742330707139978,0.1185634932993753,0.0121062220036188,0.0492441497411977,0.904987152936216,3.450747955756566e-11,4.709474170301266e-09
Q9QYC7,GGCX_MOUSE,,0.6422797008997337,0.430822025262652,,,,-0.5761096932922298,0.2001923315240378,0.4300643011054532
Q9QYE6,GOLGA5_MOUSE,0.2958206952130379,0.2450980868859022,0.2590045918727914,0.271363761661424,0.4750651808599009,0.6508095442176763,0.0796184522828797,0.8612810800168329,0.951752437945166
Q9QYG0,NDRG2_MOUSE,0.3674375813373584,0.3242572770377151,0.2661101270213136,0.1803602400928199,0.4870116322467728,0.6597378882748396,-0.2851155377998848,0.240025679646794,0.4826793613921989
Q9QYI3,DNAJC7_MOUSE,0.3487295447373286,0.7293323382992185,0.6038985830268764,-1.0644677680690082,2.158897774958197e-06,5.0595311425984616e-05,-0.2722700761378903,0.2303385155050979,0.4703231871163739
Q9QYI5,DNAJB2_MOUSE,0.2645523410169109,,0.297383313017301,,,,,,
Q9QYJ0,DNAJA2_MOUSE,0.2212026331407057,0.2696990482339093,0.4497679636356193,-0.2859818711665747,0.5306790615439965,0.6942416271634181,0.7378304732351507,0.0134434891493001,0.0772520501472285
Q9QYJ3,DNAJB1_MOUSE,0.4596960660543165,0.2540121007393303,0.4327228480691554,0.8557830936709484,0.0089746342496337,0.0397915878014168,0.7685460717079234,0.0012079338794689,0.0131767160140031
Q9QYR6,MAP1A_MOUSE,0.5461687473396296,0.3004942708756146,0.3358797998385677,0.8620092778658436,0.0051541345452506,0.0261371181498724,0.1606075477449542,0.7361715943979691,0.8879311059867558
Q9QYR9,ACOT2_MOUSE,0.0695835636736505,0.0635329000425784,0.0715154475303145,0.1312426931198305,0.1886696455931615,0.3604455581361117,0.1707510272375247,0.5106136160883119,0.7491022209652378
Q9QYS9,QKI_MOUSE,0.7502552435103859,0.5492595326063355,0.5525659721939167,0.4498934934268673,0.0250808279873045,0.0854313378125153,0.0086587182710689,0.9189415018952698,0.9798388843932996
Q9QYY0,GAB1_MOUSE,0.5050050411852286,0.7960671091395077,0.7881356156159031,-0.6565922667631346,0.0102213860036688,0.0436671451536948,-0.0144461586948649,0.9528876960315054,0.9927851492592116
Q9QYY8,SPAST_MOUSE,0.3757595675382355,0.2476943051977344,0.1685706131405862,0.6012491387113832,0.1694267486795361,0.3335240384272246,-0.5552076459509314,0.5496236051508322,0.7754129155338071
Q9QZ06,TOLLIP_MOUSE,0.1788890648599383,0.1619034767668307,0.1551068156660317,0.1439312340816494,0.0002156911275403,0.0021061981829158,-0.0618718845439184,0.5920052153074697,0.8002083281880017
Q9QZ08,NAGK_MOUSE,0.114370097326759,0.089777860997762,,0.3492782722408431,,,,,
Q9QZ23,NFU1_MOUSE,0.402902466663084,0.3270997722367531,0.3384512714674542,0.3006998831735623,0.2824205823929485,0.4656429052288423,0.0492173818309625,0.8626884594131582,0.9519023965158194
Q9QZ73,DCUN1D1_MOUSE,0.0751444791201956,0.1260172416326158,0.6600877309871069,-0.7458821181775783,0.3041655353574919,0.4887204316885068,2.3890366467953896,2.420552436197334e-05,0.00061333368029
Q9QZ85,IIGP1_MOUSE,0.339056818189176,0.2626935572363623,0.1318966701330763,0.3681462387148432,0.1171243127918167,0.2565319561214624,-0.9939726749574564,0.0289678715866446,0.1261415571932647
Q9QZ88,VPS29_MOUSE,0.2037706019704046,0.1097141323850599,0.1769327973598585,0.8931965559103306,1.2608172004183646e-07,4.448108854379198e-06,0.6894521270363363,0.0021645777812389,0.0203672845030027
Q9QZB7,ACTR10_MOUSE,0.0712865053614744,0.0498963378810259,,0.5146950647552541,0.4459560280286261,0.6221663842127659,,,
Q9QZB9,DCTN5_MOUSE,1.0641054372031045,0.2801715273104058,0.8460893759270436,1.925258854669964,3.83184195368403e-06,8.05914964745981e-05,1.5944997212453706,2.389593266663358e-12,5.915162409325141e-10
Q9QZC2,PLXNC1_MOUSE,,,0.1915873438046097,,,,,,
Q9QZD8,SLC25A10_MOUSE,0.1384594730530535,0.0989170179818863,0.0759012962063275,0.4851731096377036,0.1012630752532298,0.2304188369417245,-0.3820942244280492,0.177754212236639,0.4031099753188896
Q9QZD9,EIF3I_MOUSE,0.2037708440185822,0.181051387038461,0.210555511883226,0.1705484129110634,0.5805531603431122,0.7334490758178742,0.2178014132318474,0.735121072235078,0.8874227029779331
Q9QZE5,COPG1_MOUSE,0.1795402446837325,0.0731191479466062,0.115713186115756,1.2959861023596797,1.5288099336387812e-11,1.5200076946269215e-09,0.6622321124106127,0.0099488308050007,0.0617804248133181
Q9QZE7,TSNAX_MOUSE,0.246521275398892,,,,,,,,
Q9QZH3,PPIE_MOUSE,0.3936982315677618,0.3788063301374588,0.3740434507093998,0.0556297926237703,0.970699789122923,0.9854307865167744,-0.0182545691904644,0.7962619765731473,0.9205990954931248
Q9QZI9,SERINC3_MOUSE,0.2933570511562864,,,,,,,,
Q9QZJ6,MFAP5_MOUSE,0.0712997149083808,0.5165787704990559,0.2605379713948644,-2.8570201419935515,,,-0.9874947057020084,0.0317154594120238,0.1353585522385846
Q9QZL0,RIPK3_MOUSE,0.1068260675224614,,0.0938962168408554,,,,,,
Q9QZM0,UBQLN2_MOUSE,0.2922757613689035,0.2130171800311745,0.1431131667726927,0.4563604005836756,0.9210211091993472,0.958715183782696,-0.5738133800660068,0.138994702176768,0.3470015140456473
Q9QZN4,FBXO6_MOUSE,0.2434503921279088,0.27897559280267,0.1653150071625522,-0.1965110837656728,0.6584126714202443,0.7965266753480517,-0.7549212108742108,0.1786222023979928,0.4042238026137419
Q9QZQ1,AFDN_MOUSE,0.1879186965466674,0.1405381717427403,0.1357177655857096,0.419146575770662,0.0005124400507704,0.0041513970532788,-0.0503524525328437,0.427630733876351,0.6778895081842845
Q9QZQ8,MACROH2A1_MOUSE,0.0505579656685974,0.0741578598243175,0.0889983325002275,-0.5526611946862792,0.0630739331557982,0.164765584939629,0.2631786967826586,0.5766039377259928,0.7938070937695163
Q9QZR0,RNF25_MOUSE,,0.2811499268623935,0.2813419498413868,,,,0.0009850119504496,0.9990646062954298,1.0
Q9QZS3,NUMB_MOUSE,0.4026013955166688,0.3517144255547209,0.3616513039980544,0.1949476647453213,0.2128288857520766,0.3888530852035023,0.0401948453015755,0.7192247947983261,0.8776888091243888
Q9QZU9,UBE2L6_MOUSE,0.0688424325137035,0.0899730048431786,0.0901605147084455,-0.3861941304521054,0.7224545276737047,0.8340511278316063,0.0030035459377152,0.9949998477680702,1.0
Q9QZX7,SRR_MOUSE,,0.6641311301606577,,,,,,,
Q9QZZ6,DPT_MOUSE,0.042941833960868,,0.0379171605454738,,,,,,
Q9R008,MVK_MOUSE,,0.1283071999630237,0.1500119607291698,,,,0.2254754044507446,0.624441842875735,0.8191803391995591
Q9R013,CTSF_MOUSE,1.0899193714584243,0.4959892951341774,0.5177109983911768,1.135840524678854,0.0006781559099508,0.0050916007792876,0.0618379840564335,0.8757330917055016,0.9582145831718136
Q9R020,ZRANB2_MOUSE,,0.4084143020054072,0.3309835014413632,,,,-0.3032740832367617,,
Q9R059,FHL3_MOUSE,0.6509412266757042,0.4455627699702502,0.3318501611486869,0.5468985987017625,0.2675577051956986,0.4498884071152079,-0.4250967151732888,,
Q9R060,NUBP1_MOUSE,0.4447666749557787,0.5561437952798605,0.2973413213248712,-0.3224092558802344,0.3288161424846245,0.5138290889174914,-0.9033379835979828,0.0077893338907577,0.0523300134873872
Q9R061,NUBP2_MOUSE,,0.2902615332269916,0.3527515151256891,,,,0.2812988872966128,0.6453508979699936,0.8310280871018164
Q9R062,GYG1_MOUSE,0.1999416340022563,0.1554950306901407,0.2762838938780083,0.3627104414296203,0.0648735642841178,0.1679953941722105,0.8292829864509743,2.448523400530361e-05,0.0006155740861645
Q9R069,BCAM_MOUSE,0.1666829947330571,0.1091048005005096,0.1341155304559407,0.6113923455898838,4.749018372236988e-12,5.026299767519211e-10,0.2977617295082581,0.0001832178624101,0.0030391499032774
Q9R098,HGFAC_MOUSE,,,0.8438567060231084,,,,,,
Q9R099,TBL2_MOUSE,0.224467191658484,,0.2956167383198041,,,,,,
Q9R0D8,WDR54_MOUSE,0.3548820376498006,,,,,,,,
Q9R0E1,PLOD3_MOUSE,0.5047530281986978,0.1901769914443605,0.220405405194288,1.408234948484923,0.0001360906027314,0.0014544406109511,0.2128168924587588,0.5745741376504878,0.792979529193122
Q9R0E2,PLOD1_MOUSE,0.6515318593623354,,0.3887287090884788,,,,,,
Q9R0G7,ZEB2_MOUSE,0.1681443427092566,,,,,,,,
Q9R0H0,ACOX1_MOUSE,0.3232237944760258,0.2294251762462607,0.439305696503753,0.4945096916777099,0.0402913691790957,0.1208621023985163,0.9372014911589284,0.0054522396411261,0.0406141369563519
Q9R0M3,SRPX_MOUSE,0.0178015149487817,,0.026557813719321,,,,,,
Q9R0M4,PODXL_MOUSE,0.2442727324662271,0.1650172590326733,0.2294751768132339,0.5658759055081929,0.0002852598169901,0.0025895377058484,0.475721177603387,0.0142615209573616,0.0800934981514657
Q9R0N0,GALK1_MOUSE,0.0806288106909307,0.0926133844419437,0.0782560334982023,-0.1999252642452365,0.9924587256223169,0.99823944781325,-0.2430187188018677,0.2943966634119093,0.5457191606333665
Q9R0P3,ESD_MOUSE,0.0800731073898073,0.2863893062381665,0.1072879732878639,-1.8385879245144563,0.0047423388587495,0.0245033288119009,-1.416489260779691,0.0051269718118929,0.0389117813459235
Q9R0P4,SMAP_MOUSE,0.5329335057223827,0.4061631170706039,0.5023677525405406,0.391896301623234,0.4559036981609327,0.6313725269994389,0.3066846221620121,0.7934075240153766,0.9203731244148724
Q9R0P5,DSTN_MOUSE,0.1415101391517413,0.1278787491412805,0.1441684947469666,0.1461288879183142,0.0114307079094251,0.04747361095041,0.1729793883204652,0.0392546323323861,0.1549955912216179
Q9R0P6,SEC11A_MOUSE,0.1573177834109772,0.1457538011631981,0.1224241536654995,0.1101482556801462,0.4734303935252338,0.6503401138612104,-0.2516452859155249,0.1491725766987636,0.3612019201028002
Q9R0P9,UCHL1_MOUSE,1.1349072659890362,0.5146345817707346,0.6395769253658629,1.1409541089238475,0.0001216713369557,0.0013396095857448,0.3135694855101341,0.5155901572417048,0.751817264306694
Q9R0Q3,TMED2_MOUSE,0.358819946935443,0.344757108744858,0.2268471512068925,0.0576797926412025,0.8091853492004398,0.8865689508915541,-0.6038597576618622,0.0100793424409203,0.0623756230286183
Q9R0Q6,ARPC1A_MOUSE,0.1649039156989547,,,,,,,,
Q9R0Q7,PTGES3_MOUSE,0.1173216937836005,0.1443422613914264,0.2268219700757868,-0.2990239578958806,0.0766078789073876,0.1887015395609149,0.6520666245556437,0.0479987238396436,0.1749262664960058
Q9R0Q9,MPDU1_MOUSE,0.1262763330649031,0.1025975042215899,,0.2995886354972011,0.1065179844441068,0.2396018561592511,,,
Q9R0U0,SRSF10_MOUSE,0.3475319407862067,0.2431298384124979,0.2957256355735922,0.5154186176211939,0.0007576521711092,0.0055118775463624,0.2825323510310841,0.0764024603490631,0.2352757104337658
Q9R0X4,ACOT9_MOUSE,0.087788410683174,0.0654609780464017,0.0658007221246413,0.423395338382483,0.0335499045045409,0.1069749627593769,0.0074682590695782,0.0846113683222391,0.2502567860854462
Q9R0Y5,AK1_MOUSE,0.1104962220340487,0.0980516197901586,0.1806101731273738,0.172383674692826,0.1474895138206426,0.3005314380945156,0.8812657882610052,1.1913092892365684e-08,1.0361171061522372e-06
Q9R0Z9,DLC1_MOUSE,0.6590338836685002,0.3639661587132229,0.6199104499915508,0.8565483260717464,0.0006680041506905,0.0050268844459072,0.7682555080625241,0.0656130506590705,0.2141407677696644
Q9R111,GDA_MOUSE,0.0355365573144533,0.0593973119960896,0.0996978814443746,-0.7410937201170145,0.1132616001901788,0.2499499226978168,0.7471652041719318,0.0185139426765419,0.0939713998944982
Q9R112,SQOR_MOUSE,0.0925189209207671,0.0674118908898416,0.0805999886753165,0.4567453463263786,1.478831796136252e-05,0.0002353175603417,0.2577765429384264,0.0028591831497555,0.0247414305606507
Q9R190,MTA2_MOUSE,0.3368695613886795,0.1662768103803995,0.3630443685694897,1.0186030976591602,0.0452053619058932,0.1304474867310781,1.1265588956863808,0.052663153803585,0.1848091918647074
Q9R1C7,PRPF40A_MOUSE,0.2072202593568983,0.1926529733948649,0.1694936323507093,0.1051606056192751,0.2478009036115208,0.4301771242060317,-0.1847733783864901,0.7220384959240955,0.8801211666226285
Q9R1E0,FOXO1_MOUSE,,0.6025226660492503,0.6546899908034328,,,,0.1197964080136318,0.7697494712842625,0.9091105743603112
Q9R1J0,NSDHL_MOUSE,0.2208132078654911,0.2322075623675834,0.1706570380798479,-0.0725884886141534,0.7218475325484945,0.8338672904939775,-0.4443150436557042,0.0995995412063493,0.2807388487854836
Q9R1K9,CETN2_MOUSE,0.4381806272296347,0.3884421880159262,0.4261343714446681,0.1738258037286268,0.6225934626444499,0.7679276953221621,0.1336085243048365,0.636701712034352,0.8255060875610575
Q9R1N9,COL13A1_MOUSE,0.4346181116423248,,0.2227255387035412,,,,,,
Q9R1P0,PSMA4_MOUSE,0.0682192500549133,0.0791578366148943,0.0938424932590365,-0.2145532887806508,0.0790711906352951,0.1929525962775378,0.2455091601492441,0.5168785485664418,0.7522908951998234
Q9R1P1,PSMB3_MOUSE,0.0866243758140433,0.0850877613617782,0.1153969475142709,0.0258214156017807,0.9609598376794578,0.9800774720007152,0.4395815210223692,0.1508839145237505,0.3635771594074809
Q9R1P3,PSMB2_MOUSE,0.0890342452834751,0.1007860174631903,0.1094746392746277,-0.178863248181078,0.1110545827574677,0.2466960636609693,0.1193011954472492,0.274535944862543,0.5252417779831532
Q9R1P4,PSMA1_MOUSE,0.1278378757181565,0.1405360674837799,0.1502203470892197,-0.1366250940614485,0.5077426159467372,0.6755488738528973,0.0961398022872625,0.972865823483763,1.0
Q9R1Q6,TMEM176B_MOUSE,,0.8453446027634064,0.8034099989162661,,,,-0.07340315588551,0.8492517643515305,0.9466200823287928
Q9R1Q8,TAGLN3_MOUSE,0.0915491084612098,0.1370855522085727,0.160734101581168,-0.5824587881567043,0.0169250459080184,0.0637555403263015,0.2295995159020039,0.5776074789051613,0.7938070937695163
Q9R1Q9,ATP6AP1_MOUSE,,0.112930436284382,0.17646826835533,,,,0.6439744241843588,0.6095275039050734,0.8129559141253974
Q9R1R2,TRIM3_MOUSE,0.2061430469074702,0.4089492122053337,0.176513135287301,-0.988275883881872,0.0469843336433183,0.1339318841735251,-1.2121461384594916,0.1014049306161128,0.2844996222516573
Q9R1S0,B9D1_MOUSE,0.1036093888447415,,0.1390364106012215,,,,,,
Q9R1T2,SAE1_MOUSE,0.0893695696365829,0.0815522877292588,0.1074710394040859,0.1320583285394461,0.4531143456933545,0.6294470809145167,0.3981506905891159,0.1802493406195137,0.4056240406388776
Q9R1W5,CALCRL_MOUSE,0.4175592641887501,0.1979200530197473,,1.0770631819315186,1.1380696246569236e-07,4.103303778570733e-06,,,
Q9R1Z7,PTS_MOUSE,0.1123107177102327,0.1220579873569138,0.5657559239787311,-0.1200710973883511,0.8799448260351157,0.931841568044288,2.212613079120014,,
Q9R1Z8,SORBS3_MOUSE,0.0712534618695245,0.0714799026976927,0.0774877770660693,-0.004577560893589,0.440110034885198,0.6155162082090089,0.1164310868885289,0.5200426414759332,0.7545822009869777
Q9R210,TFEB_MOUSE,0.6755294446906358,0.5457766330750871,0.521240315904424,0.3077080262283026,0.4777380125576626,0.6523291529322933,-0.0663619532187816,0.8712373123507725,0.9552441809692628
Q9R233,TAPBP_MOUSE,0.3340742955490574,0.3423294118243431,0.2183257134712094,-0.0352162666746535,0.6186455350915272,0.7650024060999637,-0.6489031945129231,0.0244138435120482,0.1130561864687296
Q9R257,HEBP1_MOUSE,1.0261827463005864,0.5890013412773348,0.6774987852194402,0.8009448496410378,0.1443400253477278,0.2963957403096523,0.2019474402897283,0.6087328652624122,0.8129559141253974
Q9R269,PPL_MOUSE,0.107553688285053,0.0961657003953466,0.0951396680162404,0.1614626771843949,0.044416914362984,0.1289589673544762,-0.0154754258170999,0.1560151665709294,0.3686173318834442
Q9WTI7,MYO1C_MOUSE,0.0685102829433247,0.0606202772348891,0.0746366119219097,0.1765200933530505,0.0032477607281486,0.0185320051287925,0.3000830474999846,0.0060594347103107,0.0436606324696612
Q9WTK5,NFKB2_MOUSE,0.3550677283099441,0.2997211431816609,0.2175792889457515,0.2444733822028823,0.4200268370705395,0.5996988913961881,-0.4620796241583671,0.0223448007325804,0.1059950231203762
Q9WTL7,LYPLA2_MOUSE,0.1515363124017176,0.1103705484388503,0.1502570503989282,0.4573082947942793,0.1829974947338428,0.3525629948454131,0.445077436009085,0.1897840202221382,0.4168771174572293
Q9WTM5,RUVBL2_MOUSE,0.1907661941652547,0.0496154730363431,0.1431278362050802,1.9429435193550595,0.0076829701460268,0.035157357111735,1.5284422683157457,0.0386288466707011,0.1542278270301689
Q9WTP6,AK2_MOUSE,0.0824938779017661,0.0883917974488864,0.0869061706770346,-0.0996254401656463,0.5529376536582197,0.7117255557679948,-0.0244538794674865,0.2929701969099835,0.5440719380546938
Q9WTP7,AK3_MOUSE,0.1188252817734907,0.0992629590801002,0.0997167876919054,0.2595144548713522,0.0002891862409092,0.0026066485066574,0.0065809453835529,0.8704649701823229,0.95472265645764
Q9WTQ5,AKAP12_MOUSE,0.2275221319512891,0.1336391464095974,0.1863398017726141,0.7676642157023966,1.5266216982906094e-12,1.9264791508044189e-10,0.4795931907684013,0.017765985986514,0.0920627099913079
Q9WTR1,TRPV2_MOUSE,0.1852592600422963,0.1669518676671511,0.1541315587810776,0.1501134236220481,0.7181019191136502,0.8325541160781783,-0.1152699455869381,0.8003903774066047,0.9229328360646036
Q9WTR5,CDH13_MOUSE,0.0670731929589095,0.0607798284822316,0.0807134642272759,0.1421436782352246,0.1597059891489756,0.320682588982735,0.4092167532941036,0.0173981549783246,0.0906169597766014
Q9WTU0,PHF2_MOUSE,0.128138967418305,0.1960521832380183,,-0.6135284378042458,0.4023611299264122,0.5818188044462577,,,
Q9WTU6,MAPK9_MOUSE,0.1527933421572922,,,,,,,,
Q9WTX2,PRKRA_MOUSE,0.4141515200686459,0.2296684066949144,0.2551967236085842,0.8506062713226052,0.036645927959166,0.1140752273567588,0.1520573944216138,0.7916495315841399,0.9199401766321866
Q9WTX5,SKP1_MOUSE,0.3770076176198798,0.235928550855572,0.3270507406719735,0.676243657484233,0.0003344996597884,0.0029246485986012,0.4711644650578306,0.004131762912242,0.0329109233950368
Q9WTX6,CUL1_MOUSE,,,0.1002774112766413,,,,,,
Q9WU28,PFDN5_MOUSE,0.2627762798776669,0.1405618929212435,0.311972999491492,0.9026295281585466,0.0004775283534121,0.0039169263188634,1.1502156476248633,3.5598950259551575e-05,0.0008182672995374
Q9WU38,SCNN1B_MOUSE,0.5119099557351271,0.7015523314765604,0.8633822013291277,-0.4546606595640682,0.4065789962533186,0.585595121469332,0.29944862785923,0.5505171291773754,0.7754129155338071
Q9WU39,SCNN1G_MOUSE,,1.2962649910798714,,,,,,,
Q9WU40,LEMD3_MOUSE,,,0.2384272748762264,,,,,,
Q9WU42,NCOR2_MOUSE,,,0.7740764725327401,,,,,,
Q9WU63,HEBP2_MOUSE,,0.3351175861850995,,,,,,,
Q9WU78,PDCD6IP_MOUSE,0.1484310439732278,0.131621584150423,0.1902176503210509,0.1733967686479306,0.0743502668924561,0.1856162641712042,0.531255029427346,0.019439070059783,0.0971349805161211
Q9WU84,CCS_MOUSE,0.2902665013957229,0.1698088175228919,0.204346395087501,0.7734667108928863,0.0241246414655769,0.082795971389705,0.2671054182578124,0.103780585786044,0.2879016595340429
Q9WUA2,FARSB_MOUSE,0.1148302586617053,0.1052186948199429,0.0975239713184569,0.1261117939592805,0.2261853633563763,0.4057324755470196,-0.1095622785428188,0.5632335784100666,0.7832695139687098
Q9WUA3,PFKP_MOUSE,0.1583046307224982,0.1339794362634765,0.1954112422303785,0.240691871092876,0.8929372189735361,0.9399188371678447,0.5445018829025174,0.39827919152547,0.6511799638399035
Q9WUB3,PYGM_MOUSE,0.1089930649763232,0.1219704600609983,0.1102373522587201,-0.16229544285508,0.5424753133504947,0.7040591388856697,-0.1459186426772273,0.659970459529029,0.8380926504307078
Q9WUB4,DCTN6_MOUSE,0.288369713328638,0.2209244127112862,0.2444455595587508,0.3843668012904211,0.0756709268904437,0.1878035636365704,0.1459603495262148,0.4871769114507163,0.7281631681599652
Q9WUD1,STUB1_MOUSE,0.5764209113964512,0.2458994513665837,0.2303324879530128,1.229054158450573,2.0072123289759007e-05,0.0003034868042105,-0.0943506012638088,0.856926300309072,0.949867724732925
Q9WUH1,TMEM115_MOUSE,0.2280091754184187,,0.1743059262629107,,,,,,
Q9WUK2,EIF4H_MOUSE,0.4109155070039602,0.252002409781091,0.4182093733353645,0.7054042459093679,0.0016107712422942,0.0103626283254265,0.7307878678352031,0.0025964966380075,0.0232539200604494
Q9WUL7,ARL3_MOUSE,0.1784126871951022,0.1654825720609026,0.3484171429062696,0.108538924758697,0.7206929502831428,0.8337777044707305,1.0741363231543148,9.89564153176279e-06,0.0002843229861536
Q9WUM3,CORO1B_MOUSE,0.247342134733907,0.1205546630066173,0.2540724284610889,1.036820568878177,0.0097230597812892,0.0421418218525891,1.0755523700042584,0.0482554015100151,0.1756627625104398
Q9WUM4,CORO1C_MOUSE,0.0863610527577691,0.0930127138940935,0.1237637261909455,-0.1070471012748137,0.3227125309579216,0.5075838034865489,0.4120887016139958,0.6148277662948194,0.8141970843942196
Q9WUM5,SUCLG1_MOUSE,0.0928605448481843,0.101004145533936,0.1250407695276882,-0.121276856138447,0.7754905693192835,0.8642107455089125,0.3079840551101683,0.6706672326761702,0.8450302093781973
Q9WUP0,RAMP2_MOUSE,0.266095361953745,,0.2140987092514028,,,,,,
Q9WUP7,UCHL5_MOUSE,0.17262077742439,,0.1228596436836596,,,,,,
Q9WUQ2,PREB_MOUSE,0.1392167387888704,0.1493134614111016,0.1299487448584327,-0.1010115533282138,0.5444612714134733,0.7055203126017401,-0.2004015387919276,0.4576744128360478,0.70300537494339
Q9WUR2,ECI2_MOUSE,0.0818950666989797,0.0673015370313576,0.076412384825416,0.2831370940960774,0.1775946032827773,0.344500213537988,0.1831670339949488,0.3648726845656909,0.6209203061514507
Q9WUR9,AK4_MOUSE,0.1335101058999917,,0.1292333020613412,,,,,,
Q9WUU7,CTSZ_MOUSE,0.5391199649201425,0.3131500632079816,0.4118147688473313,0.7837521669110166,0.0016726229436456,0.0106854966349006,0.3951413998955018,0.2080114623772764,0.4400926271729621
Q9WUU8,TNIP1_MOUSE,,0.3050212434933891,,,,,,,
Q9WV03,FAM50A_MOUSE,,0.3949546037355054,0.4728522757648665,,,,0.2597027014211004,0.5226059654567805,0.7558408974561437
Q9WV32,ARPC1B_MOUSE,0.6754180067751636,0.1099360122945402,0.1645324871738254,2.61911658778165,3.2346219260281214e-07,1.0204610133940642e-05,0.581708419670841,0.1427688384618614,0.3528649171814671
Q9WV34,MPP2_MOUSE,0.0702860152271278,0.0602634332779016,0.0657402144546457,0.2219547982607311,0.1240889698467004,0.2683822742696269,0.1254932954294292,,
Q9WV35,APOBEC2_MOUSE,,0.0769812426602978,,,,,,,
Q9WV54,ASAH1_MOUSE,0.1019516389985476,0.1166351306272235,0.1220619517400847,-0.1941174266510308,0.0511278024274303,0.1423921514193611,0.0656111687442516,0.4802649501045258,0.7232542963923086
