Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q99LX0,PARK7_MOUSE,-0.10077920949821313,0.5213528042928384,0.686971305576226,0.29154996060317556,0.06029894339541206,0.2010797925869803
Q99LY9,NDUFS5_MOUSE,-0.52897503487661,0.017801651974705714,0.06622133801474993,1.1257839303501551,0.00368323327286347,0.03015940120120775
Q99M28,RNPS1_MOUSE,0.3815016106853501,0.1335536278687171,0.28179386047412275,0.93076101081982,0.0005818621894667096,0.00770977786572201
Q99M51,NCK1_MOUSE,0.38773513342944715,0.006887953197591752,0.03256394011714487,-0.7238847994854443,0.021034100509202753,0.10193936060032298
Q99M71,EPDR1_MOUSE,1.8495528467572504,0.001082832544086548,0.007360537017666108,,,
Q99M87,DNAJA3_MOUSE,0.4387002122395437,0.0697971247384355,0.17779842101460158,-0.8843107421097098,0.0019540590609913497,0.01877063300976168
Q99MB1,TLR3_MOUSE,0.23102187641734429,0.4778310122445326,0.6523291529322933,-0.0878846334050577,0.7637098627189721,0.9055336544692897
Q99MD9,NASP_MOUSE,0.45964673293032304,0.034580102208757624,0.10903074559484319,0.4570754787988297,0.044130509260417596,0.16726970412252512
Q99MI1,ERC1_MOUSE,-0.9569137539802431,8.878197174396602e-05,0.001066219283534328,-0.9719800252308357,,
Q99MK8,GRK2_MOUSE,-0.41365323679014604,0.062028146576994715,0.16333414841020838,-0.9006803246800423,0.00024149221898365236,0.00373616327254516
Q99MN1,KARS1_MOUSE,0.2505059274423422,0.37927232567806535,0.559780702001679,0.13874914677825612,0.665346145686985,0.8409598966302898
Q99MN9,PCCB_MOUSE,0.5762758021084711,0.032580435146941984,0.10459531087780495,0.856734457827274,0.04787483960156717,0.17479241786628336
Q99MQ4,ASPN_MOUSE,0.47239365427812224,0.07597662397766936,0.18799344138064342,0.6484966488134662,0.29298845121358097,0.5440719380546938
Q99MR3,SLC12A9_MOUSE,0.10310688624352399,0.49496751411779405,0.6669356935607731,-0.0016797130417033283,0.957428150516192,0.9942797520902898
Q99MR6,SRRT_MOUSE,0.07132796554171517,0.4585633435029104,0.6342944055788571,0.05579708875211889,0.8006199465808241,0.9229328360646036
Q99MR8,MCCC1_MOUSE,0.12749841149868754,0.427627341610332,0.6048063993551568,0.404962822735958,0.011820309372274579,0.07070214788100297
Q99N69,LPXN_MOUSE,0.5640815809023685,0.4168174883405128,0.5971957114607959,0.42232917677718634,,
Q99N87,MRPS5_MOUSE,0.4328074365304901,0.07010550998908666,0.17789340933812323,-0.524148614894212,0.03734103811470901,0.1507697122373069
Q99NB1,ACSS1_MOUSE,0.2893591123842473,0.39080799121104615,0.5721735917730667,0.06731467472746412,0.8386840150090316,0.9428450945631495
Q99NB8,UBQLN4_MOUSE,0.5812871924493637,0.030103005253761785,0.09837446238804025,0.363636355173314,0.11242243345859411,0.3035028446893925
Q99NB9,SF3B1_MOUSE,0.08924702270943274,0.7670520521114048,0.8609982151821824,-0.42451812320477483,0.0011735027431083185,0.012844666079328465
Q99P30,NUDT7_MOUSE,-1.488759661115088,9.348399902715325e-05,0.0011033129525470859,0.6309525211227472,0.0035640391410401632,0.02925785192823277
Q99P31,HSPBP1_MOUSE,0.18030664324755097,,,0.2945345459553574,0.3249004285972169,0.5775866006946159
Q99P58,RAB27B_MOUSE,0.3270697909816578,0.358794447575734,0.5392600011433729,0.030213453418422114,0.9083868214231592,0.9740430406127825
Q99P72,RTN4_MOUSE,0.34856107280872495,3.3904382050698206e-05,0.0004733628830142162,0.10806727909352916,0.5663841627345184,0.7873106849588252
Q99P91,GPNMB_MOUSE,0.8249146012311112,0.05284553354195734,0.14558034890945595,,,
Q99PI5,LPIN2_MOUSE,0.18930410500069514,0.7358604813452287,0.8431535514666373,0.5616571804547974,0.5194524274153203,0.7545822009869777
Q99PL5,RRBP1_MOUSE,0.45286247841905464,7.601171757646619e-06,0.00013578562443092908,0.011014802474235785,0.6981242676779554,0.8653008519799883
Q99PL6,UBXN6_MOUSE,0.37979215688765877,0.06036504080738141,0.16076111922809933,0.007570654059866217,0.9819239424770057,1.0
Q99PP9,TRIM16_MOUSE,0.16101012397553807,0.6325183628880455,0.7740741322773881,-0.06553359569505682,0.87440380385025,0.9580230121802028
Q99PT1,ARHGDIA_MOUSE,0.024810518170825146,0.20240519552241276,0.37818419505070405,0.13552874282748562,0.2893805025433266,0.5408775416223953
Q99PU8,DHX30_MOUSE,-0.8320770692553938,0.30240431765798015,0.48780165498320205,-0.08345690139194709,0.8891937293876143,0.9660450442840456
Q99PV0,PRPF8_MOUSE,0.3558150978166623,0.35121694960209615,0.533833052913441,-0.23693486747265083,0.4930009741129374,0.7344801549515892
Q9CPN8,IGF2BP3_MOUSE,0.5852558408445891,7.361426457329047e-07,2.0255689618382275e-05,-0.6084729881191047,0.040143661402238316,0.15677463882573167
Q9CPQ1,COX6C_MOUSE,0.30901340078847755,0.29419795501915047,0.4788013345326551,-0.02145886623445591,0.9558509549669747,0.9938809275896906
Q9CPQ3,TOMM22_MOUSE,0.01633310301238329,0.8255076913623123,0.8960243453904635,-0.7348291274692511,0.004459103821456037,0.035256501467925125
Q9CPR4,RPL17_MOUSE,0.23365329870245768,0.47406351465229224,0.6503401138612104,0.15801043309852592,0.6310864074390541,0.8228671228277455
Q9CPR5,MRPL15_MOUSE,,,,1.0277019011588784,,
Q9CPR7,SIKE1_MOUSE,0.1756068789707535,0.7145050336021987,0.8304254393371641,2.1454652534628287,2.816010510753164e-12,6.472801302574058e-10
Q9CPR8,NSMCE3_MOUSE,,,,0.2836484038339402,0.45996620625041607,0.7051792528412762
Q9CPS6,HINT3_MOUSE,0.4734280289270419,0.40596117251589636,0.5849620584210171,-0.14214209393155267,0.702554457900542,0.868544082029944
Q9CPT4,MYDGF_MOUSE,-0.8661334876610043,,,-1.2740346951171162,0.04581087789076788,0.16937431407276762
Q9CPU0,GLO1_MOUSE,0.23109746387751273,0.5603060723882455,0.7175504385268671,0.688485749256441,0.008019167311331532,0.05342790974713224
Q9CPU4,MGST3_MOUSE,0.22738642308108248,0.3182657104359221,0.5025167449183159,,,
Q9CPV4,GLOD4_MOUSE,0.18071413191270314,0.035575013128741,0.11148196568806039,0.23416295494184394,0.004684329931427123,0.036587800289641946
Q9CPW4,ARPC5_MOUSE,0.2486970271658196,0.1604415675819223,0.32117680490316475,0.49766533364925314,0.01636470255692724,0.08739633403260315
Q9CPX6,ATG3_MOUSE,-0.06448606722145024,0.16067442115107422,0.3214468145101674,-0.5185762784921895,0.004661477161800317,0.03649789174373094
Q9CPX8,UQCR11_MOUSE,-0.17966526905520372,0.7461845316752054,0.8480836270733277,0.0982621555557445,0.8675873814136069,0.9544763314189106
Q9CPY7,LAP3_MOUSE,0.33800969136979553,0.00560643927283102,0.02782863427255458,0.10072480956546291,0.6317223970767096,0.8230294225881991
Q9CQ10,CHMP3_MOUSE,1.4192339028727337,0.1184885958388096,0.258828950031381,0.6000730355719006,0.9748219802101845,1.0
Q9CQ19,MYL9_MOUSE,0.20028975510821,0.03204614145752195,0.10338583099521094,0.5553645839169645,0.0008663674022730014,0.010249890810715142
Q9CQ20,MID1IP1_MOUSE,,,,4.263016796838782,,
Q9CQ40,MRPL49_MOUSE,-0.10393225816149057,0.8048603933297789,0.8830482053549338,-0.8906507292674245,0.03201873736374591,0.1361113564551312
Q9CQ48,NUDCD2_MOUSE,1.3107344434793167,2.5354915863023264e-05,0.0003680950395866342,0.6023809639130541,0.22037308046624193,0.45517366684234056
Q9CQ54,NDUFC2_MOUSE,0.024207737230426254,0.9195482926059686,0.958093981594215,1.3474828770111595,0.005812337734056762,0.04250932460953332
Q9CQ56,USE1_MOUSE,0.32007221254349655,0.46978593005406655,0.646275738577523,-0.055724704808142296,0.9061595821061512,0.9739839213855953
Q9CQ60,PGLS_MOUSE,0.057380215676955004,0.28250149585415774,0.4656429052288423,0.2770446931469533,0.04143097476575943,0.16024624614929547
Q9CQ62,DECR1_MOUSE,0.24343328421692692,0.2595737858808679,0.4421918958853206,0.9148338140169093,0.12786993038217503,0.32761579296961724
Q9CQ65,MTAP_MOUSE,1.053084304433771,1.4477302363962883e-05,0.0002317074588105474,0.621725019879469,0.3039007340616078,0.5553393311812912
Q9CQ75,NDUFA2_MOUSE,0.024799281593732427,0.10361723209813291,0.2341378364421309,1.7583319372187463,5.156959180201696e-06,0.00017108344991638202
Q9CQ80,VPS25_MOUSE,-0.4883304545619325,0.10712713519927751,0.24024889308874198,-0.34939139519357015,0.21323036564318087,0.44556838742841304
Q9CQ89,CUTA_MOUSE,-0.20847042425965104,0.4264103415032805,0.6048063993551568,0.37933852095164844,0.26428796003313826,0.5142263644731165
Q9CQ92,FIS1_MOUSE,-0.061137203432444984,0.3864002979869693,0.5677471463032898,-0.2978002656708146,0.012946296196004185,0.075885575881132
Q9CQA3,SDHB_MOUSE,0.12279486498006739,0.13003407352337304,0.27704012677284867,0.5406092107502455,1.0113872359170757e-06,4.368800043103308e-05
Q9CQA5,MED4_MOUSE,0.4481440926279525,0.37019103093746963,0.5509519745888459,0.4159711633723739,0.4212620138735056,0.6717384492284969
Q9CQA6,CHCHD1_MOUSE,,,,0.2475245881274411,0.6261418678608888,0.8207431897255968
Q9CQA9,NTPCR_MOUSE,-0.22026708759375077,,,-0.060787577591930826,0.8991268212213605,0.9712045419837364
Q9CQB5,CISD2_MOUSE,0.29162645345575144,0.24721900846988099,0.42992486124055956,0.02346345577374296,0.9315246146526246,0.984473795597208
Q9CQC6,BZW1_MOUSE,0.047694383850585824,0.935202732884377,0.967514754477396,0.402706913605287,0.343505380255973,0.5997831327529686
Q9CQC7,NDUFB4_MOUSE,-0.42693186058766397,0.07590173202664853,0.1879498737957991,-0.2640306706251784,0.5266372741913943,0.7587964483258862
Q9CQC9,SAR1B_MOUSE,0.22086529196479077,0.024634868564081557,0.08428258994656057,-0.4450392775683917,0.05633328355393423,0.19203443482686477
Q9CQD1,RAB5A_MOUSE,0.2768413656761745,0.04238064036387431,0.1252751598690498,0.24006010722003351,0.32373076300276404,0.5758792677406825
Q9CQE1,NIPSNAP3B_MOUSE,0.19283680773802997,0.3006620413237979,0.4857076108239197,-0.09658267790104963,0.6279563527277929,0.8214485947471698
Q9CQE8,RTRAF_MOUSE,0.0647902113978107,0.821743808008681,0.8945392946504587,0.27874727884261224,0.038800202144444795,0.15452852784755366
Q9CQF3,NUDT21_MOUSE,0.12277391277360591,0.0765628978555472,0.18870153956091493,-0.20860952067354405,0.5085579102333754,0.7479613140452477
Q9CQF9,PCYOX1_MOUSE,0.2901512734166538,0.29909113360245887,0.48436229484188925,0.11055086810303323,,
Q9CQH3,NDUFB5_MOUSE,0.10077298058966157,0.5842711553470878,0.7358638377945627,,,
Q9CQH7,BTF3L4_MOUSE,0.3828958969349381,1.620842229902384e-05,0.0002532373026814153,0.24313354436902,0.0033675159009610984,0.028074264687287086
Q9CQI3,GMFB_MOUSE,0.013113906226946338,0.7689027436203776,0.8616631603812239,0.2725008184775469,0.6964697314907762,0.8640090963520886
Q9CQI6,COTL1_MOUSE,0.08224555241327895,0.5378481679327773,0.7002697773759692,-0.09501686205252671,0.07854085479672739,0.23845518108495342
Q9CQI7,SNRPB2_MOUSE,1.0212515240032591,0.01094448926436975,0.046096109469059246,0.5135340796828096,0.2048925792356171,0.4363628854931938
Q9CQI9,MED30_MOUSE,0.8365109933962622,0.0018941381696295824,0.011725787423688037,0.24002633256898598,0.5023772632621739,0.7426045168478069
Q9CQJ6,DENR_MOUSE,-0.5992734421717864,0.195501073713247,0.3686431165822778,0.5203084184170109,0.31395159291034214,0.5666716381290833
Q9CQK7,RWDD1_MOUSE,1.2494662958819336,0.0037051476847324,0.020227270471891854,,,
Q9CQL7,MRFAP1_MOUSE,0.1283668267773013,0.7725480592974083,0.8627977773100413,-0.18771944035035723,0.6206098459675229,0.8171532259916076
Q9CQM5,TXNDC17_MOUSE,0.024712916115967966,0.41876885627513605,0.5984682613751712,0.5331494812745058,0.012812747554008946,0.07523982049051238
Q9CQM6,ANKRD61_MOUSE,1.0527239321484543,0.009148132600130312,0.04023461536330771,-0.38691902646064463,0.43260699373942557,0.683086018573833
Q9CQM9,GLRX3_MOUSE,-0.6640074712171791,0.00022187038824649942,0.0021514553476134953,0.48873278142980536,0.015708996369851274,0.08510362006427846
Q9CQN1,TRAP1_MOUSE,-0.4581045877457198,0.1903308002492342,0.36285610436823795,-0.7105074207702786,0.0013630737260413445,0.01471936661208405
Q9CQN7,MRPL41_MOUSE,1.3259432097199255,6.826244931954638e-05,0.0008451664008204969,-0.21381653549381982,0.42310521032287807,0.6727038373611767
Q9CQP3,CHCHD5_MOUSE,0.9798790267700493,0.0004042103234883995,0.0034005489009370222,0.3485182980205432,0.3157804833521993,0.5686522638093886
Q9CQR2,RPS21_MOUSE,0.33048525623462505,0.042611645370193116,0.12584051166480972,0.5225546810003275,0.13258472095386845,0.33565845860716
Q9CQR4,ACOT13_MOUSE,0.30954927623764694,0.30270946448757885,0.4880539326701455,0.4358969723496483,0.06271610702537231,0.20678322992586895
Q9CQT2,RBM7_MOUSE,0.5670080565571759,0.01167009459254535,0.04804213344810702,0.6006015587475122,0.0075861843658231315,0.0512864312798715
Q9CQU0,TXNDC12_MOUSE,0.18536972590663622,0.33788716433646115,0.522563845678774,-0.03834456866637745,0.6279418646108739,0.8214485947471698
Q9CQV4,RETREG3_MOUSE,0.22422407416179174,0.40974339704111495,0.5896351253034642,,,
Q9CQV8,YWHAB_MOUSE,0.14334959755563195,0.5231428870461347,0.6882244636721603,0.513328963629555,0.06376632678637552,0.20959801069843229
Q9CQW1,YKT6_MOUSE,0.28274738094060814,0.518949658882061,0.6850721485235983,0.39538625019962,0.07887183917117617,0.23899207010625698
Q9CQW3,PROZ_MOUSE,,,,-0.15179708513396556,0.821668338388261,0.934321099976475
Q9CQW9,IFITM3_MOUSE,0.16642014431815563,0.34961318387778906,0.5327825621472485,-0.0677550573218882,0.7632782889852159,0.9053555230204293
Q9CQX8,MRPS36_MOUSE,-2.5134188733598153,2.1598721508570946e-07,7.016376759368443e-06,-1.363738279465218,0.002471457543673201,0.022530171035525102
Q9CQZ1,HSBP1_MOUSE,0.8559553308037802,2.948912890798859e-08,1.256543272040397e-06,0.7887887897438154,0.03429299864393363,0.14206464122105558
Q9CR00,PSMD9_MOUSE,-0.06602626732115173,0.5516102439322343,0.7103786706533332,0.5206931132909453,0.0010555100284248338,0.011923906984064474
Q9CR02,TMA16_MOUSE,1.7787314198664714,0.017265250427084603,0.06481382912044002,,,
Q9CR09,UFC1_MOUSE,0.2682618341832567,0.45606610453784524,0.6313725269994389,0.893675693245256,,
Q9CR16,PPID_MOUSE,0.39553355008441105,0.003662783488602146,0.02017629064482628,0.4231402590768583,0.0002891228030172796,0.00436976792437616
Q9CR21,NDUFAB1_MOUSE,0.6314064162663424,0.044196731860098745,0.12866856897336645,1.727654984550393,2.317438135575639e-11,3.7287579601412025e-09
Q9CR26,VTA1_MOUSE,0.3650977985074918,,,-0.2251285759050161,0.5953259959323862,0.8021753467750232
Q9CR27,WASHC3_MOUSE,0.9778317008048023,0.00820718566586841,0.03709060078473037,1.85202863239159,3.844975874751267e-05,0.0008713473496443366
Q9CR29,CCDC43_MOUSE,-0.5011480280466534,0.05032224221616598,0.14111733052242784,0.3016490883607658,0.09756331428921515,0.2778395976838003
Q9CR41,HYPK_MOUSE,0.40844507445468226,0.038031861881494565,0.11672828702823543,-0.3641949676182204,0.20173607826524143,0.43221484677599664
Q9CR50,RCHY1_MOUSE,0.9448915021418918,0.0033241562369950386,0.018772042364166474,,,
Q9CR56,NKIRAS2_MOUSE,1.569011724346505,0.004890963618496621,0.02515243202552886,0.9923424169400642,0.2927223291471426,0.5440719380546938
Q9CR57,RPL14_MOUSE,0.410408210066877,0.0010091870338743744,0.006941598864028977,-0.18954769043436379,0.29037114443536616,0.5410898579902571
Q9CR59,GADD45GIP1_MOUSE,1.4937922669348729,0.07420592314121832,0.18561626417120422,0.42637015383680055,0.4633662817849231,0.7078532420627149
Q9CR61,NDUFB7_MOUSE,-0.8479132218286147,0.2733902684847571,0.4555578826300092,,,
Q9CR62,SLC25A11_MOUSE,0.5443632284125121,0.04929592821941784,0.1387134995608147,,,
Q9CR68,UQCRFS1_MOUSE,-0.0492967855892881,0.8633472948199847,0.9223843941075773,0.24771540291511757,0.422379189681919,0.6721227977919073
Q9CR70,LAGE3_MOUSE,,,,0.7306322591315703,0.011077492548335413,0.0668806210516761
Q9CR86,CARHSP1_MOUSE,-0.30819029787961005,0.15774955661744594,0.3175314694857915,1.0543968767946883,6.1850314425832495e-06,0.00019903431182232898
Q9CR95,NECAP1_MOUSE,1.1495001171996138,8.684598410453143e-06,0.0001499693020247198,0.7105725567499677,0.18681386306826198,0.4142716031253858
Q9CR98,FAM136A_MOUSE,1.6061754820836045,4.1328588951786955e-06,8.489950329093077e-05,0.6645963628697724,0.0025896356028074505,0.023253920060449452
Q9CRA0,ART4_MOUSE,0.22539758628052428,0.16545226623002707,0.3280053688826095,0.35072849568196823,0.47556340259916663,0.7215290096954825
Q9CRA5,GOLPH3_MOUSE,-0.004818582737799117,0.9909997806107546,0.9973835215287993,-0.3534362005771875,0.2815091350146496,0.5331957044746383
Q9CRB0,SNX24_MOUSE,0.1654269291155519,0.5145140820190504,0.6821206583511138,-0.13586468486449743,0.9954620382378573,1.0
Q9CRB6,TPPP3_MOUSE,0.1700486054215757,0.13596433870828392,0.2846834686036245,0.31474620419285193,0.06200506270988152,0.20543750328872612
Q9CRB9,CHCHD3_MOUSE,0.08485025793972213,0.4336007939844986,0.6094881003621622,-0.1760906274146092,0.18160993690042515,0.4073216091750663
Q9CRC8,LRRC40_MOUSE,0.5293822525328601,0.251745012017896,0.4340385624964355,0.1466709127673599,0.9200863954416599,0.980021378045006
Q9CRC9,GNPDA2_MOUSE,1.1744277541208141,0.0003351624117872799,0.0029246485986012378,0.047123189976616714,0.727872929144952,0.8845525249201117
Q9CRD0,OCIAD1_MOUSE,0.23293059627984083,0.5146755159818445,0.6821206583511138,-0.24990275574133575,0.6142614673861799,0.8141241359344016
Q9CRD2,EMC2_MOUSE,1.265568396078812,4.7150972807625185e-09,2.4951990609970685e-07,0.2481591711843869,0.8270033188258099,0.9374063684330596
Q9CRY7,GDPD1_MOUSE,0.05150173702155993,0.7875739939205038,0.8709235841095965,-0.7687399253226653,0.0071450079714764905,0.04934041985453079
Q9CSB4,PARD3B_MOUSE,0.80117230990737,0.028100986825809696,0.09341371608458117,,,
Q9CSN1,SNW1_MOUSE,0.3301921761284137,0.1329733834363541,0.2811119014527563,0.2525201276900584,0.08229324790461076,0.24627832483996953
Q9CSU0,RPRD1B_MOUSE,0.30056607904137933,0.02284074220202906,0.07955464454868083,-0.15355436894626825,0.588688059467149,0.7991500162540245
Q9CT10,RANBP3_MOUSE,-0.24933965478590667,0.6000707703048725,0.7500313132839188,-0.3259276164931325,,
Q9CU62,SMC1A_MOUSE,-0.2756731098505675,0.20664274930172433,0.3827161162877846,-0.12263856269884414,0.8318756696731633,0.9394365575658082
Q9CVB6,ARPC2_MOUSE,0.3153228270887087,0.06329181598510956,0.16520322056256523,0.4849351687668152,0.062242380572205526,0.2058540397547352
Q9CW03,SMC3_MOUSE,1.5941306069394647,9.423208468337783e-06,0.00016102889054487638,0.7732117069389803,0.01240080694042038,0.07359667721162906
Q9CW46,RAVER1_MOUSE,0.2679593923156274,0.5835763966990997,0.7355428443666626,-0.0891637005222094,0.7865210613851649,0.9173703427102068
Q9CWE0,MTFR1L_MOUSE,0.2767538646263493,0.29760855889551285,0.4826760661078486,-0.3776349036238944,0.050629971871680106,0.18094316001759206
Q9CWI3,BCCIP_MOUSE,0.1289620005502595,0.8238944747704547,0.8955929229822851,-0.5987822039555948,,
Q9CWJ9,ATIC_MOUSE,-0.42744667601654135,7.23539347791251e-05,0.0008891133333719455,0.35636134013871273,0.000860291091575423,0.010215559899224028
Q9CWK3,CD2BP2_MOUSE,,,,0.6239656025296196,0.27993302194129366,0.5327011328575151
Q9CWK8,SNX2_MOUSE,0.2082438463381234,0.01791216113340447,0.06648167497590506,0.07707948752944323,0.49173016008426906,0.7332658272248276
Q9CWN7,CNOT11_MOUSE,0.051967583739579534,0.45904983584770553,0.634699751966423,-0.5152318473711803,0.2156991230724612,0.44955944174040163
Q9CWP6,MOSPD2_MOUSE,0.27832200677138785,0.3268845991437026,0.5114592849775259,-0.36283725866525646,0.12218877522668013,0.317099579580207
Q9CWS0,DDAH1_MOUSE,0.6047681631830933,0.00037817071359087616,0.0032396295333986026,0.3868792034242788,0.038045417017988706,0.15265604983028386
Q9CWV6,PRKRIP1_MOUSE,0.8546656792338803,,,0.16557499689943905,0.7133312736112121,0.8745490685323395
Q9CWW6,PIN4_MOUSE,1.1236856887127127,0.0005169696413779625,0.004166862636527135,0.49895506273592233,0.34210929297310855,0.5983194047757953
